county,precinct,office,district,party,candidate,votes,absentee,election_day,early_voting
Logan,Johnson,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,62,0,33,29
Logan,Logan,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,86,1,65,20
Logan,Mountain,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,26,0,10,16
Logan,River City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,43,0,33,10
Logan,River Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,80,0,66,14
Logan,Shoal Creek,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,144,3,90,51
Logan,Short Mtn Ward 1,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,240,2,84,154
Logan,Short Mtn Ward 2,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,132,2,52,78
Logan,Short Mtn Ward 3,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,91,2,23,66
Logan,Short Mtn Ward 4,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,279,3,82,194
Logan,Caulksville City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,51,0,35,16
Logan,Caulksville Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,78,0,50,28
Logan,Ratcliff City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,40,0,27,13
Logan,Ratcliff Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,25,0,18,7
Logan,Morrison Bluff,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,23,0,20,3
Logan,Blue Mtn City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,11,0,3,8
Logan,Blue Mtn Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,16,0,8,8
Logan,Boone Ward 1,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,136,4,33,99
Logan,Boone Ward 2,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,174,4,39,131
Logan,Boone Ward 3,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,173,2,43,128
Logan,Boone Ward 4,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,313,5,84,224
Logan,Cauthron,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,63,1,14,48
Logan,Petit Jean,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,42,0,18,24
Logan,Reveille City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,103,0,79,24
Logan,Reveille Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,136,2,87,47
Logan,Sugar Creek,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,78,1,28,49
Logan,Washburn,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,135,0,24,111
Logan,Barber,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,60,0,11,49
Logan,Tomlinson,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,61,0,44,17
Logan,Short Mtn Ward 1,City of Paris Annexation,,NON,For Annexation of the territory desc,260,2,85,173
Logan,Short Mtn Ward 2,City of Paris Annexation,,NON,For Annexation of the territory desc,165,7,68,90
Logan,Short Mtn Ward 3,City of Paris Annexation,,NON,For Annexation of the territory desc,136,3,53,80
Logan,Short Mtn Ward 4,City of Paris Annexation,,NON,For Annexation of the territory desc,17,0,7,10
Logan,Short Mtn Ward 1,City of Paris Annexation,,NON,Against Annexation of the territory,120,1,49,70
Logan,Short Mtn Ward 2,City of Paris Annexation,,NON,Against Annexation of the territory,90,1,32,57
Logan,Short Mtn Ward 3,City of Paris Annexation,,NON,Against Annexation of the territory,61,1,31,29
Logan,Short Mtn Ward 4,City of Paris Annexation,,NON,Against Annexation of the territory,10,0,5,5
Logan,Morrison Bluff,Morrison Bluff Special,,NON,FOR THE OFF-PREMISES SALE OF ALCOHOL,32,0,27,5
Logan,Morrison Bluff,Morrison Bluff Special,,NON,AGAINST THE OFF-PREMISES SALE OF ALC,6,0,5,1
