county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Washington,WHITE RIVER,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,45,26,0,2,13,4
Washington,WHITE RIVER H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,16,11,0,0,5,0
Washington,WHITE RIVER S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,15,10,0,2,1,2
Washington,WINSLOW CITY,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,30,14,0,1,12,3
Washington,WINSLOW TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,77,31,0,2,40,4
Washington,WYMAN,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,57,31,3,6,14,3
Washington,BOSTON,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,18,14,0,0,2,2
Washington,BRUSH CREEK,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,124,60,1,2,58,3
Washington,CANE HILL,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,59,44,0,2,11,2
Washington,CENTER,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,65,37,0,8,18,2
Washington,CENTER 2,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,CENTER H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,4,1,1,0,1,1
Washington,COVE CREEK,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,54,33,0,1,17,3
Washington,COVE CREEK S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,1,1,0,0,0,0
Washington,CRAWFORD,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,52,32,0,0,16,4
Washington,DURHAM,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,55,42,0,0,9,4
Washington,DUTCH MILLS,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,19,9,0,1,9,0
Washington,ELKINS,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,123,75,2,7,33,6
Washington,ELKINS H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,18,11,0,0,7,0
Washington,ELM SPRGS CTY,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,81,44,0,4,27,6
Washington,ELM SPRINGS TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,30,20,0,1,8,1
Washington,FARMINGTON,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,261,128,5,15,95,18
Washington,FARMINGTON S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,16,12,0,1,2,1
Washington,FAY 01,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,27,16,0,1,6,4
Washington,FAY 02,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,98,51,4,12,20,11
Washington,FAY 03,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,143,86,0,8,40,9
Washington,FAY 04,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,53,24,0,4,21,4
Washington,FAY 05,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,202,87,5,28,57,25
Washington,FAY 06,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,267,96,1,17,126,27
Washington,FAY 07,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,193,84,4,23,45,37
Washington,FAY 08,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,231,89,0,28,74,40
Washington,FAY 09,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,158,101,1,8,31,17
Washington,FAY 10,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,75,45,0,5,17,8
Washington,FAY 11,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,122,62,0,11,42,7
Washington,FAY 12,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,255,118,4,21,91,21
Washington,FAY 13,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,59,20,0,4,31,4
Washington,FAY 14,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,26,13,0,0,10,3
Washington,FAY 15,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,32,16,0,0,9,7
Washington,FAY 16,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,9,2,1,2,1,3
Washington,FAY 17,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,191,65,1,15,88,22
Washington,FAY 18,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,184,91,3,10,58,22
Washington,FAY 19,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,241,115,1,19,77,29
Washington,FAY 20,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,70,29,1,4,36,0
Washington,FAY 21,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,74,35,0,10,23,6
Washington,FAY 22,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,108,33,0,17,35,23
Washington,FAY 23,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,85,32,0,15,31,7
Washington,FAY 24,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,43,17,0,4,9,13
Washington,FAY 25,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,184,74,1,19,52,38
Washington,FAY 26,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,77,41,1,9,21,5
Washington,FAY 27,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,132,32,0,14,76,10
Washington,FAY 28,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,127,30,2,20,61,14
Washington,FAY 29,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,110,41,0,16,42,11
Washington,FAY 30,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,90,18,4,14,48,6
Washington,FAY 31,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,123,54,1,9,50,9
Washington,FAY 32,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,52,24,1,10,17,0
Washington,FAY 33,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,1,0,0,0,1,0
Washington,FAY 34,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,34,12,0,5,16,1
Washington,FAY 35,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,104,41,15,11,24,13
Washington,FAY 36,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,58,32,0,9,9,8
Washington,FAY 37,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,FAY 38,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,4,1,0,2,0,1
Washington,FAY 39,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,21,3,0,4,12,2
Washington,FAY 40,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,93,20,0,11,55,7
Washington,FAY 41,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,4,1,0,2,1,0
Washington,FAY 42,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,92,45,0,8,22,17
Washington,FAY 43,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,7,1,1,1,2,2
Washington,FAY 44,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,44,18,0,7,11,8
Washington,FAY 45,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,FAY 46,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,40,20,0,4,13,3
Washington,FAY 47,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,FAY 48,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,GOSHEN CITY,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,101,60,2,6,33,0
Washington,GOSHEN TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,70,41,0,6,17,6
Washington,GREENLAND CITY,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,84,61,1,6,9,7
Washington,GREENLAND TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,61,43,0,5,9,4
Washington,HARMON,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,50,20,0,3,27,0
Washington,HARMON S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,ILLINOIS,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,28,18,0,0,9,1
Washington,JOHNSON CITY,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,151,66,0,19,54,12
Washington,JOHNSON CITY S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,JOHNSON TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,12,8,0,0,2,2
Washington,JOHNSON TWP H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,LEES CREEK,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,50,28,2,1,19,0
Washington,LINCOLN,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,116,49,0,1,66,0
Washington,LITTERAL,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,99,77,0,7,10,5
Washington,MARRS HILL,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,46,32,0,2,10,2
Washington,MORROW,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,24,20,0,2,2,0
Washington,PRAIRIE GROVE CITY,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,229,168,1,4,51,5
Washington,PRAIRIE GROVE CITY H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,17,10,0,2,5,0
Washington,PRAIRIE GROVE CITY S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,2,2,0,0,0,0
Washington,PRAIRIE GROVE TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,41,36,0,0,5,0
Washington,PRAIRIE GROVE TWP S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,22,14,0,3,3,2
Washington,PRAIRIE TWP 1,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,170,72,0,6,83,9
Washington,PRAIRIE TWP 2,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,69,43,0,5,14,7
Washington,PRAIRIE TWP 3,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,3,2,0,0,0,1
Washington,PRAIRIE TWP 4,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,12,5,0,2,5,0
Washington,PRAIRIE TWP 5,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,67,31,0,3,29,4
Washington,REED,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,19,17,0,0,1,1
Washington,RHEAS MILL,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,32,23,1,2,6,0
Washington,RICHLAND,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,9,6,0,1,2,0
Washington,RICHLAND S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,70,31,1,2,36,0
Washington,SPR 01,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,55,32,1,1,21,0
Washington,SPR 02,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,67,48,0,3,15,1
Washington,SPR 03,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,110,36,1,8,62,3
Washington,SPR 04,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,123,69,0,1,51,2
Washington,SPR 05,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,137,71,0,2,60,4
Washington,SPR 06,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,83,52,0,3,27,1
Washington,SPR 07,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,68,34,1,5,26,2
Washington,SPR 08,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,58,27,0,1,29,1
Washington,SPR 09,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,47,26,0,4,17,0
Washington,SPR 10,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,70,26,1,6,27,10
Washington,SPR 11,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,161,54,1,15,85,6
Washington,SPR 12,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,145,84,2,2,54,3
Washington,SPR 13,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,12,5,1,0,6,0
Washington,SPR 14,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,150,104,1,3,42,0
Washington,SPR 15,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,91,29,1,3,56,2
Washington,SPR 16,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,70,34,1,3,30,2
Washington,SPR 17,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,192,88,0,12,88,4
Washington,SPR 18,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,118,71,3,3,38,3
Washington,SPR 19,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,48,16,0,2,29,1
Washington,SPR 20,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,3,2,0,0,1,0
Washington,SPR 21,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,19,5,0,1,11,2
Washington,SPR 22,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,1,0,0,0,1,0
Washington,SPR 23,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,28,12,0,2,14,0
Washington,SPR 24,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,3,1,0,0,2,0
Washington,SPR 25,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,2,1,0,0,1,0
Washington,SPR 26,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,6,2,0,1,3,0
Washington,SPRINGDALE TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,142,76,1,3,60,2
Washington,STARR HILL,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,69,21,0,2,46,0
Washington,TONTITOWN CTY 1,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,50,21,0,0,28,1
Washington,TONTITOWN CTY 2,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,63,30,1,2,29,1
Washington,TONTITOWN CTY 3,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,2,1,0,0,1,0
Washington,TONTITOWN CTY 4,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,TONTITOWN TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,VALLEY,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,46,27,0,2,12,5
Washington,VALLEY H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,25,16,0,1,3,5
Washington,VALLEY S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,2,0,0,0,2,0
Washington,VINEYARD,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,17,15,0,0,2,0
Washington,WAR EAGLE,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,9,3,0,1,5,0
Washington,WEDINGTON,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,11,4,0,1,6,0
Washington,WEST FORK CTY 1,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,139,97,0,3,36,3
Washington,WEST FORK CTY 2,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,27,16,0,0,11,0
Washington,WEST FORK CTY 3,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,4,3,0,0,1,0
Washington,WEST FORK TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,45,30,1,3,6,5
Washington,WEST FORK TWP H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,38,22,0,2,13,1
Washington,WHEELER,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,49,25,0,5,15,4
Washington,WHEELER H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,19,12,0,1,5,1
Washington,WHEELER S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,0,0,0,0,0,0
Washington,WHITE RIVER,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,32,15,0,3,10,4
Washington,WHITE RIVER H,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,15,12,0,0,3,0
Washington,WHITE RIVER S,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,10,9,0,1,0,0
Washington,WINSLOW CITY,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,29,12,0,0,15,2
Washington,WINSLOW TWP,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,71,36,0,1,31,3
Washington,WYMAN,Court of Appeals Associate Judge District 3, Position 2,,Niki Cung,42,26,1,1,8,6
Washington,BOSTON,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,20,16,0,0,4,0
Washington,BRUSH CREEK,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,132,87,0,2,39,4
Washington,CANE HILL,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,51,37,0,4,7,3
Washington,CENTER,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,70,45,1,6,14,4
Washington,CENTER 2,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,6,2,0,1,2,1
Washington,CENTER H,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,5,3,0,0,2,0
Washington,COVE CREEK,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,47,34,0,1,12,0
Washington,COVE CREEK S,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,0,0,0,0,0,0
Washington,CRAWFORD,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,44,27,1,2,13,1
Washington,DURHAM,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,44,29,0,3,10,2
Washington,DUTCH MILLS,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,11,8,0,1,2,0
Washington,ELKINS,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,123,84,4,2,28,5
Washington,ELKINS H,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,9,7,0,0,1,1
Washington,ELM SPRGS CTY,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,114,74,1,1,36,2
Washington,ELM SPRINGS TWP,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,47,29,0,2,16,0
Washington,FARMINGTON,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,257,153,5,17,68,14
Washington,FARMINGTON S,Court of Appeals Associate Judge District 3, Position 2,,Kenneth Hixson,13,9,0,1,2,1
