county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,early_vote
White,ROSE BUD,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,2,0,2,0,0
White,ROYAL,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,6,0,5,0,1
White,RUSSELL CITY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,2,0,2,0,0
White,RUSSELL TWP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,3,0,3,0,0
White,SEARCY WARD 1 A,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,14,0,9,0,5
White,SEARCY WARD 1 C,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,30,0,22,0,8
White,SEARCY WARD 1 D,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,46,0,20,0,26
White,SEARCY WARD 2 B,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,12,0,6,0,6
White,SEARCY WARD 2 C,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,68,6,28,0,34
White,SEARCY WARD 2 D,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,36,0,12,0,24
White,SEARCY WARD 3 A,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,20,0,11,0,9
White,SEARCY WARD 3 B,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,6,0,0,0,6
White,SEARCY WARD 3 C,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,17,0,9,0,8
White,SEARCY WARD 3 D,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,0,0,0,0,0
White,SEARCY WARD 4 A,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,7,0,4,0,3
White,SEARCY WARD 4 B,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,8,0,1,0,7
White,SEARCY WARD 4 C,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,17,0,11,0,6
White,SEARCY WARD 2 E,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,43,0,18,0,25
White,UNION,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,16,0,14,0,2
White,VELVET RIDGE,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,38,0,37,0,1
White,WALKER,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,1,0,0,0,1
White,WEST POINT,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,4,0,4,0,0
White,GEORGETOWN,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,3,0,3,0,0
White,BALD KNOB TWP NORTH,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,13,0,11,0,2
White,BEEBE WARD 3 C,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,12,0,10,0,2
White,HARRISON EAST,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,20,0,18,0,2
White,SEARCY WARD 1 E,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,12,0,6,0,6
White,SEARCY WARD 3 E,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,30,0,15,0,15
White,PANGBURN WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,4,0,4,0,0
White,ALBION,District Court Judge, Dist 23,,HEATH RAMSEY,42,22,16,0,4
White,ANTIOCH,District Court Judge, Dist 23,,HEATH RAMSEY,30,3,23,0,4
White,BALD KNOB WARD 1,District Court Judge, Dist 23,,HEATH RAMSEY,31,1,26,0,4
White,BALD KNOB WARD 2,District Court Judge, Dist 23,,HEATH RAMSEY,17,0,16,0,1
White,BALD KNOB WARD 3,District Court Judge, Dist 23,,HEATH RAMSEY,28,0,26,0,2
White,BALD KNOB TWP,District Court Judge, Dist 23,,HEATH RAMSEY,17,0,16,0,1
White,BEEBE WARD 1,District Court Judge, Dist 23,,HEATH RAMSEY,45,0,43,0,2
White,BEEBE WARD 2,District Court Judge, Dist 23,,HEATH RAMSEY,47,0,46,0,1
White,BEEBE WARD 3,District Court Judge, Dist 23,,HEATH RAMSEY,49,0,40,0,9
White,BIG CREEK,District Court Judge, Dist 23,,HEATH RAMSEY,64,0,52,0,12
White,BRADFORD WARD 1,District Court Judge, Dist 23,,HEATH RAMSEY,20,0,20,0,0
White,BRADFORD WARD 2,District Court Judge, Dist 23,,HEATH RAMSEY,4,2,2,0,0
White,BRADFORD WARD 3,District Court Judge, Dist 23,,HEATH RAMSEY,2,0,2,0,0
White,CADRON,District Court Judge, Dist 23,,HEATH RAMSEY,22,0,16,0,6
White,CANE,District Court Judge, Dist 23,,HEATH RAMSEY,46,0,30,0,16
White,CHRISP,District Court Judge, Dist 23,,HEATH RAMSEY,41,0,35,0,6
White,CLAY,District Court Judge, Dist 23,,HEATH RAMSEY,44,0,36,0,8
White,CLEVELAND,District Court Judge, Dist 23,,HEATH RAMSEY,9,0,7,0,2
White,COFFEY,District Court Judge, Dist 23,,HEATH RAMSEY,50,0,49,0,1
White,COLDWELL,District Court Judge, Dist 23,,HEATH RAMSEY,19,0,16,0,3
White,CROSBY,District Court Judge, Dist 23,,HEATH RAMSEY,15,0,10,0,5
White,CYPERT,District Court Judge, Dist 23,,HEATH RAMSEY,4,0,4,0,0
White,DENMARK,District Court Judge, Dist 23,,HEATH RAMSEY,2,0,0,0,2
White,DES ARC,District Court Judge, Dist 23,,HEATH RAMSEY,65,0,47,0,18
White,DOGWOOD TWP,District Court Judge, Dist 23,,HEATH RAMSEY,5,0,4,0,1
White,EL PASO,District Court Judge, Dist 23,,HEATH RAMSEY,38,0,38,0,0
White,FRANCURE,District Court Judge, Dist 23,,HEATH RAMSEY,3,0,3,0,0
White,GARNER TWP,District Court Judge, Dist 23,,HEATH RAMSEY,15,0,13,0,2
White,GARNER CITY,District Court Judge, Dist 23,,HEATH RAMSEY,6,2,4,0,0
White,GRAVEL HILL,District Court Judge, Dist 23,,HEATH RAMSEY,11,0,11,0,0
White,GRAY A,District Court Judge, Dist 23,,HEATH RAMSEY,58,6,39,0,13
White,GRAY B,District Court Judge, Dist 23,,HEATH RAMSEY,148,0,95,0,53
White,GRIFFITHVILLE,District Court Judge, Dist 23,,HEATH RAMSEY,12,0,11,0,1
White,GUM SPRINGS,District Court Judge, Dist 23,,HEATH RAMSEY,84,0,63,0,21
White,GUTHRIE,District Court Judge, Dist 23,,HEATH RAMSEY,44,0,43,0,1
White,HARRISON,District Court Judge, Dist 23,,HEATH RAMSEY,104,1,75,0,28
White,HARTSELL,District Court Judge, Dist 23,,HEATH RAMSEY,24,0,20,0,4
White,HIGGINSON TWP,District Court Judge, Dist 23,,HEATH RAMSEY,11,0,9,0,2
White,HIGGINSON CITY,District Court Judge, Dist 23,,HEATH RAMSEY,22,0,21,0,1
White,JACKSON,District Court Judge, Dist 23,,HEATH RAMSEY,36,0,26,0,10
White,JEFFERSON,District Court Judge, Dist 23,,HEATH RAMSEY,18,0,18,0,0
White,JOY,District Court Judge, Dist 23,,HEATH RAMSEY,35,0,35,0,0
White,JUDSONIA WARD 1,District Court Judge, Dist 23,,HEATH RAMSEY,23,0,18,0,5
White,JUDSONIA WARD 2,District Court Judge, Dist 23,,HEATH RAMSEY,28,0,22,0,6
White,JUDSONIA WARD 3,District Court Judge, Dist 23,,HEATH RAMSEY,15,0,12,0,3
White,KENSETT WARD 1,District Court Judge, Dist 23,,HEATH RAMSEY,81,51,26,0,4
White,KENSETT WARD 2,District Court Judge, Dist 23,,HEATH RAMSEY,60,0,52,0,8
White,KENSETT WARD 3,District Court Judge, Dist 23,,HEATH RAMSEY,35,0,32,0,3
White,KENSETT TWP,District Court Judge, Dist 23,,HEATH RAMSEY,22,0,18,0,4
White,KENTUCKY,District Court Judge, Dist 23,,HEATH RAMSEY,36,0,30,0,6
White,LETONIA,District Court Judge, Dist 23,,HEATH RAMSEY,8,0,8,0,0
White,LIBERTY,District Court Judge, Dist 23,,HEATH RAMSEY,15,0,15,0,0
White,MARION,District Court Judge, Dist 23,,HEATH RAMSEY,18,0,17,0,1
White,MARSHALL,District Court Judge, Dist 23,,HEATH RAMSEY,49,0,40,0,9
White,MCRAE WARD 1,District Court Judge, Dist 23,,HEATH RAMSEY,7,0,7,0,0
White,MCRAE WARD 2,District Court Judge, Dist 23,,HEATH RAMSEY,11,0,10,0,1
White,MCRAE TWP,District Court Judge, Dist 23,,HEATH RAMSEY,14,0,12,0,2
White,MT PISGAH,District Court Judge, Dist 23,,HEATH RAMSEY,8,0,5,0,3
White,PANGBURN WARD 1,District Court Judge, Dist 23,,HEATH RAMSEY,23,0,22,0,1
White,PANGBURN WARD 2,District Court Judge, Dist 23,,HEATH RAMSEY,16,0,15,0,1
White,RED RIVER,District Court Judge, Dist 23,,HEATH RAMSEY,30,0,23,0,7
White,ROSE BUD,District Court Judge, Dist 23,,HEATH RAMSEY,21,0,20,0,1
White,ROYAL,District Court Judge, Dist 23,,HEATH RAMSEY,17,0,17,0,0
White,RUSSELL CITY,District Court Judge, Dist 23,,HEATH RAMSEY,4,0,4,0,0
White,RUSSELL TWP,District Court Judge, Dist 23,,HEATH RAMSEY,8,0,8,0,0
White,SEARCY WARD 1 A,District Court Judge, Dist 23,,HEATH RAMSEY,25,0,20,0,5
White,SEARCY WARD 1 C,District Court Judge, Dist 23,,HEATH RAMSEY,30,0,17,0,13
White,SEARCY WARD 1 D,District Court Judge, Dist 23,,HEATH RAMSEY,87,0,51,0,36
White,SEARCY WARD 2 B,District Court Judge, Dist 23,,HEATH RAMSEY,19,0,5,0,14
White,SEARCY WARD 2 C,District Court Judge, Dist 23,,HEATH RAMSEY,126,13,51,0,62
White,SEARCY WARD 2 D,District Court Judge, Dist 23,,HEATH RAMSEY,59,0,28,0,31
White,SEARCY WARD 3 A,District Court Judge, Dist 23,,HEATH RAMSEY,31,0,18,0,13
White,SEARCY WARD 3 B,District Court Judge, Dist 23,,HEATH RAMSEY,41,0,27,0,14
White,SEARCY WARD 3 C,District Court Judge, Dist 23,,HEATH RAMSEY,34,0,11,0,23
White,SEARCY WARD 3 D,District Court Judge, Dist 23,,HEATH RAMSEY,6,0,4,0,2
White,SEARCY WARD 4 A,District Court Judge, Dist 23,,HEATH RAMSEY,22,0,13,0,9
White,SEARCY WARD 4 B,District Court Judge, Dist 23,,HEATH RAMSEY,17,0,7,0,10
White,SEARCY WARD 4 C,District Court Judge, Dist 23,,HEATH RAMSEY,25,0,18,0,7
White,SEARCY WARD 2 E,District Court Judge, Dist 23,,HEATH RAMSEY,72,0,33,0,39
White,UNION,District Court Judge, Dist 23,,HEATH RAMSEY,42,0,40,0,2
White,VELVET RIDGE,District Court Judge, Dist 23,,HEATH RAMSEY,55,0,50,0,5
White,WALKER,District Court Judge, Dist 23,,HEATH RAMSEY,6,0,6,0,0
White,WEST POINT,District Court Judge, Dist 23,,HEATH RAMSEY,16,0,15,0,1
White,GEORGETOWN,District Court Judge, Dist 23,,HEATH RAMSEY,8,0,6,0,2
White,BALD KNOB TWP NORTH,District Court Judge, Dist 23,,HEATH RAMSEY,9,0,8,0,1
White,BEEBE WARD 3 C,District Court Judge, Dist 23,,HEATH RAMSEY,31,0,28,0,3
White,HARRISON EAST,District Court Judge, Dist 23,,HEATH RAMSEY,23,0,21,0,2
White,SEARCY WARD 1 E,District Court Judge, Dist 23,,HEATH RAMSEY,37,0,21,0,16
White,SEARCY WARD 3 E,District Court Judge, Dist 23,,HEATH RAMSEY,74,0,33,0,41
White,PANGBURN WARD 3,District Court Judge, Dist 23,,HEATH RAMSEY,32,0,29,0,3
White,ALBION,District Court Judge, Dist 23,,MARK DERRICK,47,25,11,0,11
White,ANTIOCH,District Court Judge, Dist 23,,MARK DERRICK,43,9,31,0,3
White,BALD KNOB WARD 1,District Court Judge, Dist 23,,MARK DERRICK,46,2,36,0,8
White,BALD KNOB WARD 2,District Court Judge, Dist 23,,MARK DERRICK,37,0,31,0,6
White,BALD KNOB WARD 3,District Court Judge, Dist 23,,MARK DERRICK,39,0,37,0,2
White,BALD KNOB TWP,District Court Judge, Dist 23,,MARK DERRICK,33,0,28,0,5
White,BEEBE WARD 1,District Court Judge, Dist 23,,MARK DERRICK,39,0,38,0,1
White,BEEBE WARD 2,District Court Judge, Dist 23,,MARK DERRICK,36,0,30,0,6
White,BEEBE WARD 3,District Court Judge, Dist 23,,MARK DERRICK,58,0,51,0,7
White,BIG CREEK,District Court Judge, Dist 23,,MARK DERRICK,27,0,21,0,6
White,BRADFORD WARD 1,District Court Judge, Dist 23,,MARK DERRICK,35,3,30,0,2
White,BRADFORD WARD 2,District Court Judge, Dist 23,,MARK DERRICK,12,4,8,0,0
White,BRADFORD WARD 3,District Court Judge, Dist 23,,MARK DERRICK,17,0,15,0,2
White,CADRON,District Court Judge, Dist 23,,MARK DERRICK,12,0,8,0,4
White,CANE,District Court Judge, Dist 23,,MARK DERRICK,60,0,41,0,19
White,CHRISP,District Court Judge, Dist 23,,MARK DERRICK,49,0,42,0,7
White,CLAY,District Court Judge, Dist 23,,MARK DERRICK,42,0,34,0,8
White,CLEVELAND,District Court Judge, Dist 23,,MARK DERRICK,2,0,1,0,1
White,COFFEY,District Court Judge, Dist 23,,MARK DERRICK,63,0,50,0,13
White,COLDWELL,District Court Judge, Dist 23,,MARK DERRICK,25,0,15,0,10
White,CROSBY,District Court Judge, Dist 23,,MARK DERRICK,42,0,28,0,14
White,CYPERT,District Court Judge, Dist 23,,MARK DERRICK,11,0,8,0,3
White,DENMARK,District Court Judge, Dist 23,,MARK DERRICK,2,0,0,0,2
White,DES ARC,District Court Judge, Dist 23,,MARK DERRICK,84,0,63,0,21
White,DOGWOOD TWP,District Court Judge, Dist 23,,MARK DERRICK,16,0,14,0,2
White,EL PASO,District Court Judge, Dist 23,,MARK DERRICK,25,0,25,0,0
White,FRANCURE,District Court Judge, Dist 23,,MARK DERRICK,3,0,2,0,1
White,GARNER TWP,District Court Judge, Dist 23,,MARK DERRICK,31,0,21,0,10
White,GARNER CITY,District Court Judge, Dist 23,,MARK DERRICK,19,2,17,0,0
White,GRAVEL HILL,District Court Judge, Dist 23,,MARK DERRICK,28,0,26,0,2
White,GRAY A,District Court Judge, Dist 23,,MARK DERRICK,125,9,95,0,21
White,GRAY B,District Court Judge, Dist 23,,MARK DERRICK,261,0,169,0,92
White,GRIFFITHVILLE,District Court Judge, Dist 23,,MARK DERRICK,25,0,24,0,1
White,GUM SPRINGS,District Court Judge, Dist 23,,MARK DERRICK,138,0,106,0,32
White,GUTHRIE,District Court Judge, Dist 23,,MARK DERRICK,73,0,59,0,14
White,HARRISON,District Court Judge, Dist 23,,MARK DERRICK,190,4,144,0,42
White,HARTSELL,District Court Judge, Dist 23,,MARK DERRICK,15,0,7,0,8
White,HIGGINSON TWP,District Court Judge, Dist 23,,MARK DERRICK,26,0,22,0,4
White,HIGGINSON CITY,District Court Judge, Dist 23,,MARK DERRICK,38,0,34,0,4
White,JACKSON,District Court Judge, Dist 23,,MARK DERRICK,15,0,12,0,3
White,JEFFERSON,District Court Judge, Dist 23,,MARK DERRICK,16,0,16,0,0
White,JOY,District Court Judge, Dist 23,,MARK DERRICK,19,0,16,0,3
White,JUDSONIA WARD 1,District Court Judge, Dist 23,,MARK DERRICK,59,0,44,0,15
White,JUDSONIA WARD 2,District Court Judge, Dist 23,,MARK DERRICK,37,0,30,0,7
White,JUDSONIA WARD 3,District Court Judge, Dist 23,,MARK DERRICK,27,0,21,0,6
White,KENSETT WARD 1,District Court Judge, Dist 23,,MARK DERRICK,69,34,27,0,8
White,KENSETT WARD 2,District Court Judge, Dist 23,,MARK DERRICK,105,0,99,0,6
White,KENSETT WARD 3,District Court Judge, Dist 23,,MARK DERRICK,44,0,40,0,4
White,KENSETT TWP,District Court Judge, Dist 23,,MARK DERRICK,36,0,27,0,9
White,KENTUCKY,District Court Judge, Dist 23,,MARK DERRICK,46,0,37,0,9
White,LETONIA,District Court Judge, Dist 23,,MARK DERRICK,18,0,18,0,0
White,LIBERTY,District Court Judge, Dist 23,,MARK DERRICK,26,0,24,0,2
White,MARION,District Court Judge, Dist 23,,MARK DERRICK,13,0,10,0,3
White,MARSHALL,District Court Judge, Dist 23,,MARK DERRICK,29,0,25,0,4
White,MCRAE WARD 1,District Court Judge, Dist 23,,MARK DERRICK,17,0,15,0,2
White,MCRAE WARD 2,District Court Judge, Dist 23,,MARK DERRICK,19,0,17,0,2
White,MCRAE TWP,District Court Judge, Dist 23,,MARK DERRICK,34,0,33,0,1
White,MT PISGAH,District Court Judge, Dist 23,,MARK DERRICK,16,0,9,0,7
White,PANGBURN WARD 1,District Court Judge, Dist 23,,MARK DERRICK,3,0,3,0,0
White,PANGBURN WARD 2,District Court Judge, Dist 23,,MARK DERRICK,7,0,3,0,4
White,RED RIVER,District Court Judge, Dist 23,,MARK DERRICK,34,0,30,0,4
White,ROSE BUD,District Court Judge, Dist 23,,MARK DERRICK,9,0,7,0,2
White,ROYAL,District Court Judge, Dist 23,,MARK DERRICK,22,0,17,0,5
White,RUSSELL CITY,District Court Judge, Dist 23,,MARK DERRICK,7,0,7,0,0
White,RUSSELL TWP,District Court Judge, Dist 23,,MARK DERRICK,5,0,5,0,0
White,SEARCY WARD 1 A,District Court Judge, Dist 23,,MARK DERRICK,46,0,30,0,16
White,SEARCY WARD 1 C,District Court Judge, Dist 23,,MARK DERRICK,73,0,51,0,22
White,SEARCY WARD 1 D,District Court Judge, Dist 23,,MARK DERRICK,211,0,79,0,132
White,SEARCY WARD 2 B,District Court Judge, Dist 23,,MARK DERRICK,41,0,23,0,18
White,SEARCY WARD 2 C,District Court Judge, Dist 23,,MARK DERRICK,242,22,105,0,115
White,SEARCY WARD 2 D,District Court Judge, Dist 23,,MARK DERRICK,113,0,51,0,62
White,SEARCY WARD 3 A,District Court Judge, Dist 23,,MARK DERRICK,63,0,25,0,38
White,SEARCY WARD 3 B,District Court Judge, Dist 23,,MARK DERRICK,56,0,27,0,29
White,SEARCY WARD 3 C,District Court Judge, Dist 23,,MARK DERRICK,62,0,30,0,32
White,SEARCY WARD 3 D,District Court Judge, Dist 23,,MARK DERRICK,4,0,1,0,3
White,SEARCY WARD 4 A,District Court Judge, Dist 23,,MARK DERRICK,24,0,13,0,11
White,SEARCY WARD 4 B,District Court Judge, Dist 23,,MARK DERRICK,40,0,25,0,15
White,SEARCY WARD 4 C,District Court Judge, Dist 23,,MARK DERRICK,125,0,84,0,41
White,SEARCY WARD 2 E,District Court Judge, Dist 23,,MARK DERRICK,136,0,53,0,83
White,UNION,District Court Judge, Dist 23,,MARK DERRICK,66,0,56,0,10
White,VELVET RIDGE,District Court Judge, Dist 23,,MARK DERRICK,60,0,55,0,5
White,WALKER,District Court Judge, Dist 23,,MARK DERRICK,12,0,10,0,2
White,WEST POINT,District Court Judge, Dist 23,,MARK DERRICK,13,0,13,0,0
White,GEORGETOWN,District Court Judge, Dist 23,,MARK DERRICK,30,0,29,0,1
White,BALD KNOB TWP NORTH,District Court Judge, Dist 23,,MARK DERRICK,23,0,17,0,6
White,BEEBE WARD 3 C,District Court Judge, Dist 23,,MARK DERRICK,59,0,50,0,9
White,HARRISON EAST,District Court Judge, Dist 23,,MARK DERRICK,51,0,46,0,5
White,SEARCY WARD 1 E,District Court Judge, Dist 23,,MARK DERRICK,63,0,40,0,23
White,SEARCY WARD 3 E,District Court Judge, Dist 23,,MARK DERRICK,103,0,46,0,57
White,PANGBURN WARD 3,District Court Judge, Dist 23,,MARK DERRICK,3,0,3,0,0
