county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Crawford,Chester,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,77,0,0,21,56
Crawford,Cove City CSD,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,28,0,0,8,20
Crawford,Dean Springs,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,313,4,0,96,213
Crawford,Dora,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,171,1,0,85,85
Crawford,Dyer,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,219,4,0,70,145
Crawford,Eagle Crest,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,99,1,0,53,45
Crawford,Figure Five,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,90,0,0,32,58
Crawford,Jasper,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,386,5,0,157,224
Crawford,Kibler,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,293,1,1,99,192
Crawford,Lancaster,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,150,1,2,60,87
Crawford,Lee Creek CSD,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,117,0,0,36,81
Crawford,Locke,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,38,1,0,12,25
Crawford,Mountain,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,252,6,2,81,163
Crawford,Mulberry 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,44,1,0,10,33
Crawford,Mulberry 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,17,0,0,1,16
Crawford,Mulberry 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,152,3,0,33,116
Crawford,Oliver Springs,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,183,0,0,80,103
Crawford,Porter,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,52,0,0,18,34
Crawford,Rudy,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,241,7,0,116,118
Crawford,Union,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,124,1,0,54,69
Crawford,Upper,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,11,2,0,2,7
Crawford,Van Buren 01,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,253,3,0,177,73
Crawford,Van Buren 02,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,294,7,1,122,164
Crawford,Van Buren 03,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,561,9,0,298,254
Crawford,Van Buren 04,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,83,2,0,50,31
Crawford,Van Buren 05,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,366,6,1,159,200
Crawford,Van Buren 06,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,202,4,1,113,84
Crawford,Van Buren 07,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,157,4,0,100,53
Crawford,Van Buren 08,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,197,5,0,90,102
Crawford,Van Buren 09,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,246,13,0,122,111
Crawford,Van Buren 10,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,249,0,0,130,119
Crawford,Van Buren 11,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,249,4,1,124,120
Crawford,Van Buren 12,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,366,15,1,199,151
Crawford,Vine Prairie,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,69,2,0,21,46
Crawford,Whitley,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,143,1,0,49,93
Crawford,Winfrey,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,11,0,0,5,6
Crawford,Alma 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,315,4,0,106,205
Crawford,Alma 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,108,1,0,55,52
Crawford,Alma 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,536,3,0,225,308
Crawford,Alma 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,298,2,2,125,169
Crawford,Bidville,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,11,2,0,5,4
Crawford,Cedar Creek,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,81,1,1,26,53
Crawford,Cedarville,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,432,2,0,160,270
Crawford,Chester,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,107,2,0,28,77
Crawford,Cove City CSD,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,50,0,0,16,34
Crawford,Dean Springs,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,378,5,0,121,252
Crawford,Dora,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,257,1,0,125,131
Crawford,Dyer,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,329,7,0,99,223
Crawford,Eagle Crest,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,125,1,1,57,66
Crawford,Figure Five,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,108,0,0,42,66
Crawford,Jasper,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,501,4,0,215,282
Crawford,Kibler,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,329,2,1,109,217
Crawford,Lancaster,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,214,3,3,70,138
Crawford,Lee Creek CSD,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,119,0,0,37,82
Crawford,Locke,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,56,3,0,9,44
Crawford,Mountain,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,423,6,3,114,300
Crawford,Mulberry 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,64,1,0,15,48
Crawford,Mulberry 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,36,0,0,6,30
Crawford,Mulberry 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,261,4,0,50,207
Crawford,Oliver Springs,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,242,4,0,90,148
Crawford,Porter,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,61,1,0,15,45
Crawford,Rudy,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,257,2,0,106,149
Crawford,Union,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,163,3,0,59,101
Crawford,Upper,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,8,0,0,2,6
Crawford,Van Buren 01,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,305,4,1,213,87
Crawford,Van Buren 02,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,429,8,2,210,209
Crawford,Van Buren 03,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,759,8,2,398,351
Crawford,Van Buren 04,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,166,2,1,111,52
Crawford,Van Buren 05,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,588,10,1,238,339
Crawford,Van Buren 06,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,341,10,0,202,129
Crawford,Van Buren 07,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,247,3,0,149,95
Crawford,Van Buren 08,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,282,5,0,132,145
Crawford,Van Buren 09,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,335,23,0,170,142
Crawford,Van Buren 10,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,394,4,1,214,175
Crawford,Van Buren 11,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,369,5,0,181,183
Crawford,Van Buren 12,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,514,33,1,292,188
Crawford,Vine Prairie,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,99,3,0,21,75
Crawford,Whitley,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,177,1,0,60,116
Crawford,Winfrey,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,7,0,0,2,5
Crawford,Alma 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,132,0,0,39,93
Crawford,Alma 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,61,1,0,21,39
Crawford,Alma 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,331,10,0,109,212
Crawford,Alma 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,203,1,0,73,129
Crawford,Bidville,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,5,0,0,2,3
Crawford,Cedar Creek,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,57,0,0,10,47
Crawford,Cedarville,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,219,1,0,98,120
Crawford,Chester,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,63,0,0,9,54
Crawford,Cove City CSD,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,27,0,0,10,17
Crawford,Dean Springs,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,249,1,0,79,169
Crawford,Dora,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,176,0,0,86,90
Crawford,Dyer,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,167,1,0,42,124
Crawford,Eagle Crest,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,81,0,0,40,41
Crawford,Figure Five,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,70,0,0,28,42
Crawford,Jasper,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,337,6,1,141,189
Crawford,Kibler,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,189,0,0,61,128
Crawford,Lancaster,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,132,1,0,39,92
Crawford,Lee Creek CSD,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,85,0,0,27,58
Crawford,Locke,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,39,0,0,13,26
Crawford,Mountain,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,192,5,0,66,121
Crawford,Mulberry 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,34,0,0,5,29
Crawford,Mulberry 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,12,0,0,1,11
Crawford,Mulberry 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,107,1,0,20,86
Crawford,Oliver Springs,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,137,0,0,65,72
Crawford,Porter,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,35,0,0,14,21
Crawford,Rudy,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,173,6,0,66,101
Crawford,Union,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,107,0,0,49,58
Crawford,Upper,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,18,2,0,2,14
Crawford,Van Buren 01,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,180,1,1,115,63
Crawford,Van Buren 02,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,232,2,0,90,140
Crawford,Van Buren 03,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,434,2,1,207,224
Crawford,Van Buren 04,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,47,1,0,34,12
Crawford,Van Buren 05,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,232,2,0,90,140
Crawford,Van Buren 06,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,137,5,1,72,59
Crawford,Van Buren 07,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,101,3,0,55,43
Crawford,Van Buren 08,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,109,0,0,49,60
Crawford,Van Buren 09,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,156,2,0,66,88
Crawford,Van Buren 10,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,167,0,0,76,91
Crawford,Van Buren 11,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,184,1,1,92,90
Crawford,Van Buren 12,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,296,6,0,161,129
Crawford,Vine Prairie,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,58,1,0,17,40
Crawford,Whitley,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,100,0,0,40,60
Crawford,Winfrey,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,13,0,0,7,6
