county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Montgomery,Pencil Bluff,President,,REP,Mitt Romney / Paul Ryan,127,88,32,7,0,0
Montgomery,Pencil Bluff,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Montgomery,Sims,U.S. House,4,DEM,Gene Jeffress,40,32,7,1,0,0
Montgomery,Sims,U.S. House,4,GRN,J. Joshua Drake,2,1,1,0,0,0
Montgomery,Sims,U.S. House,4,LIB,Bobby Tullis,3,2,1,0,0,0
Montgomery,Sims,U.S. House,4,REP,Tom Cotton,80,62,15,3,0,0
Montgomery,Sims,President,,DEM,Barack Obama / Joe Biden,37,26,11,0,0,0
Montgomery,Sims,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Montgomery,Sims,President,,LIB,Gary Johnson / James P. Gray,3,2,1,0,0,0
Montgomery,Sims,President,,REP,Mitt Romney / Paul Ryan,81,65,12,4,0,0
Montgomery,Sims,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Montgomery,Washita,U.S. House,4,DEM,Gene Jeffress,38,31,7,0,0,0
Montgomery,Washita,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Montgomery,Washita,U.S. House,4,LIB,Bobby Tullis,3,2,1,0,0,0
Montgomery,Washita,U.S. House,4,REP,Tom Cotton,103,83,17,3,0,0
Montgomery,Washita,President,,DEM,Barack Obama / Joe Biden,44,35,9,0,0,0
Montgomery,Washita,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Montgomery,Washita,President,,REP,Mitt Romney / Paul Ryan,102,83,16,3,0,0
Nevada,ABSENTEE,State Representative,3,DEM,Brent Talley,76,0,0,76,0,0
Nevada,ABSENTEE,State Representative,3,REP,Sharon Wright,64,0,0,64,0,0
Nevada,ABSENTEE,U.S. House,4,DEM,Gene Jeffress,70,0,0,70,0,0
Nevada,ABSENTEE,U.S. House,4,LIB,Bobby Tullis,3,0,0,3,0,0
Nevada,ABSENTEE,U.S. House,4,REP,Tom Cotton,77,0,0,77,0,0
Nevada,ABSENTEE,President,,DEM,Barack Obama / Joe Biden,60,0,0,60,0,0
Nevada,ABSENTEE,President,,REP,Mitt Romney / Paul Ryan,89,0,0,89,0,0
Nevada,ALABAMA,State Representative,3,DEM,Brent Talley,44,41,3,0,0,0
Nevada,ALABAMA,State Representative,3,REP,Sharon Wright,50,42,8,0,0,0
Nevada,ALABAMA,U.S. House,4,DEM,Gene Jeffress,33,31,2,0,0,0
Nevada,ALABAMA,U.S. House,4,LIB,Bobby Tullis,2,2,0,0,0,0
Nevada,ALABAMA,U.S. House,4,REP,Tom Cotton,59,50,9,0,0,0
Nevada,ALABAMA,President,,DEM,Barack Obama / Joe Biden,33,31,2,0,0,0
Nevada,ALABAMA,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Nevada,ALABAMA,President,,REP,Mitt Romney / Paul Ryan,62,53,9,0,0,0
Nevada,BLUFF CITY CITY & RURAL,U.S. House,4,DEM,Gene Jeffress,74,68,6,0,0,0
Nevada,BLUFF CITY CITY & RURAL,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Nevada,BLUFF CITY CITY & RURAL,U.S. House,4,LIB,Bobby Tullis,3,2,1,0,0,0
Nevada,BLUFF CITY CITY & RURAL,U.S. House,4,REP,Tom Cotton,27,21,6,0,0,0
Nevada,BLUFF CITY CITY & RURAL,President,,DEM,Barack Obama / Joe Biden,82,73,9,0,0,0
Nevada,BLUFF CITY CITY & RURAL,President,,LIB,Gary Johnson / James P. Gray,1,0,1,0,0,0
Nevada,BLUFF CITY CITY & RURAL,President,,REP,Mitt Romney / Paul Ryan,27,23,4,0,0,0
Nevada,BODCAW CITY & RURAL,State Representative,3,DEM,Brent Talley,59,48,11,0,0,0
Nevada,BODCAW CITY & RURAL,State Representative,3,REP,Sharon Wright,136,110,26,0,0,0
Nevada,BODCAW CITY & RURAL,U.S. House,4,DEM,Gene Jeffress,35,28,7,0,0,0
Nevada,BODCAW CITY & RURAL,U.S. House,4,LIB,Bobby Tullis,4,4,0,0,0,0
Nevada,BODCAW CITY & RURAL,U.S. House,4,REP,Tom Cotton,157,129,28,0,0,0
Nevada,BODCAW CITY & RURAL,President,,DEM,Barack Obama / Joe Biden,28,25,3,0,0,0
Nevada,BODCAW CITY & RURAL,President,,GRN,Jill Stein / Cheri Honkala,1,0,1,0,0,0
Nevada,BODCAW CITY & RURAL,President,,REP,Mitt Romney / Paul Ryan,171,138,33,0,0,0
Nevada,BOUGHTON,State Representative,3,DEM,Brent Talley,62,45,17,0,0,0
Nevada,BOUGHTON,State Representative,3,REP,Sharon Wright,66,45,21,0,0,0
Nevada,BOUGHTON,U.S. House,4,DEM,Gene Jeffress,33,27,6,0,0,0
Nevada,BOUGHTON,U.S. House,4,GRN,J. Joshua Drake,3,0,3,0,0,0
Nevada,BOUGHTON,U.S. House,4,LIB,Bobby Tullis,3,2,1,0,0,0
Nevada,BOUGHTON,U.S. House,4,REP,Tom Cotton,87,59,28,0,0,0
Nevada,BOUGHTON,President,,DEM,Barack Obama / Joe Biden,28,23,5,0,0,0
Nevada,BOUGHTON,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Nevada,BOUGHTON,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Nevada,BOUGHTON,President,,REP,Mitt Romney / Paul Ryan,101,66,35,0,0,0
Nevada,CALE CITY & RURAL,State Representative,3,DEM,Brent Talley,21,21,0,0,0,0
Nevada,CALE CITY & RURAL,State Representative,3,REP,Sharon Wright,14,12,2,0,0,0
Nevada,CALE CITY & RURAL,U.S. House,4,DEM,Gene Jeffress,13,13,0,0,0,0
Nevada,CALE CITY & RURAL,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Nevada,CALE CITY & RURAL,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Nevada,CALE CITY & RURAL,U.S. House,4,REP,Tom Cotton,21,19,2,0,0,0
Nevada,CALE CITY & RURAL,President,,DEM,Barack Obama / Joe Biden,8,8,0,0,0,0
Nevada,CALE CITY & RURAL,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Nevada,CALE CITY & RURAL,President,,LIB,Gary Johnson / James P. Gray,2,2,0,0,0,0
Nevada,CALE CITY & RURAL,President,,REP,Mitt Romney / Paul Ryan,25,23,2,0,0,0
Nevada,EAST RURAL,State Representative,3,DEM,Brent Talley,98,61,37,0,0,0
Nevada,EAST RURAL,State Representative,3,REP,Sharon Wright,146,77,69,0,0,0
Nevada,EAST RURAL,U.S. House,4,DEM,Gene Jeffress,44,25,19,0,0,0
Nevada,EAST RURAL,U.S. House,4,GRN,J. Joshua Drake,4,2,2,0,0,0
Nevada,EAST RURAL,U.S. House,4,LIB,Bobby Tullis,2,1,1,0,0,0
Nevada,EAST RURAL,U.S. House,4,REP,Tom Cotton,193,110,83,0,0,0
Nevada,EAST RURAL,President,,DEM,Barack Obama / Joe Biden,28,18,10,0,0,0
Nevada,EAST RURAL,President,,GRN,Jill Stein / Cheri Honkala,3,2,1,0,0,0
Nevada,EAST RURAL,President,,LIB,Gary Johnson / James P. Gray,1,0,1,0,0,0
Nevada,EAST RURAL,President,,REP,Mitt Romney / Paul Ryan,214,120,94,0,0,0
Nevada,EMMET CITY & RURAL,State Representative,3,DEM,Brent Talley,98,80,18,0,0,0
Nevada,EMMET CITY & RURAL,State Representative,3,REP,Sharon Wright,126,111,15,0,0,0
Nevada,EMMET CITY & RURAL,U.S. House,4,DEM,Gene Jeffress,81,64,17,0,0,0
Nevada,EMMET CITY & RURAL,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Nevada,EMMET CITY & RURAL,U.S. House,4,LIB,Bobby Tullis,5,5,0,0,0,0
Nevada,EMMET CITY & RURAL,U.S. House,4,REP,Tom Cotton,131,115,16,0,0,0
Nevada,EMMET CITY & RURAL,President,,DEM,Barack Obama / Joe Biden,86,70,16,0,0,0
Nevada,EMMET CITY & RURAL,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Nevada,EMMET CITY & RURAL,President,,LIB,Gary Johnson / James P. Gray,3,3,0,0,0,0
Nevada,EMMET CITY & RURAL,President,,REP,Mitt Romney / Paul Ryan,135,118,17,0,0,0
Nevada,EMMET CITY & RURAL,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Nevada,GEORGIA,State Representative,3,DEM,Brent Talley,26,21,5,0,0,0
Nevada,GEORGIA,State Representative,3,REP,Sharon Wright,30,21,9,0,0,0
Nevada,GEORGIA,U.S. House,4,DEM,Gene Jeffress,10,8,2,0,0,0
Nevada,GEORGIA,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Nevada,GEORGIA,U.S. House,4,LIB,Bobby Tullis,1,0,1,0,0,0
Nevada,GEORGIA,U.S. House,4,REP,Tom Cotton,43,32,11,0,0,0
Nevada,GEORGIA,President,,DEM,Barack Obama / Joe Biden,5,5,0,0,0,0
Nevada,GEORGIA,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Nevada,GEORGIA,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Nevada,GEORGIA,President,,REP,Mitt Romney / Paul Ryan,48,34,14,0,0,0
Nevada,JACKSON/LEAKE,U.S. House,4,DEM,Gene Jeffress,53,52,1,0,0,0
Nevada,JACKSON/LEAKE,U.S. House,4,REP,Tom Cotton,9,3,6,0,0,0
Nevada,JACKSON/LEAKE,President,,DEM,Barack Obama / Joe Biden,54,53,1,0,0,0
Nevada,JACKSON/LEAKE,President,,GRN,Jill Stein / Cheri Honkala,1,0,1,0,0,0
Nevada,JACKSON/LEAKE,President,,REP,Mitt Romney / Paul Ryan,9,3,6,0,0,0
Nevada,LANEBURG/SUTTON,State Representative,3,DEM,Brent Talley,75,52,23,0,0,0
Nevada,LANEBURG/SUTTON,State Representative,3,REP,Sharon Wright,112,90,22,0,0,0
Nevada,LANEBURG/SUTTON,U.S. House,4,DEM,Gene Jeffress,47,32,15,0,0,0
Nevada,LANEBURG/SUTTON,U.S. House,4,GRN,J. Joshua Drake,4,3,1,0,0,0
Nevada,LANEBURG/SUTTON,U.S. House,4,LIB,Bobby Tullis,11,7,4,0,0,0
Nevada,LANEBURG/SUTTON,U.S. House,4,REP,Tom Cotton,121,97,24,0,0,0
Nevada,LANEBURG/SUTTON,President,,DEM,Barack Obama / Joe Biden,37,23,14,0,0,0
Nevada,LANEBURG/SUTTON,President,,GRN,Jill Stein / Cheri Honkala,3,1,2,0,0,0
Nevada,LANEBURG/SUTTON,President,,LIB,Gary Johnson / James P. Gray,4,3,1,0,0,0
Nevada,LANEBURG/SUTTON,President,,REP,Mitt Romney / Paul Ryan,142,113,29,0,0,0
Nevada,LANEBURG/SUTTON,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Nevada,LIBERTY/NEW HOPE,State Representative,3,DEM,Brent Talley,96,70,26,0,0,0
Nevada,LIBERTY/NEW HOPE,State Representative,3,REP,Sharon Wright,91,58,33,0,0,0
Nevada,LIBERTY/NEW HOPE,U.S. House,4,DEM,Gene Jeffress,63,47,16,0,0,0
Nevada,LIBERTY/NEW HOPE,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Nevada,LIBERTY/NEW HOPE,U.S. House,4,LIB,Bobby Tullis,4,3,1,0,0,0
Nevada,LIBERTY/NEW HOPE,U.S. House,4,REP,Tom Cotton,121,79,42,0,0,0
Nevada,LIBERTY/NEW HOPE,President,,DEM,Barack Obama / Joe Biden,51,38,13,0,0,0
Nevada,LIBERTY/NEW HOPE,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Nevada,LIBERTY/NEW HOPE,President,,LIB,Gary Johnson / James P. Gray,3,3,0,0,0,0
Nevada,LIBERTY/NEW HOPE,President,,REP,Mitt Romney / Paul Ryan,132,87,45,0,0,0
Nevada,LIBERTY/NEW HOPE,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Nevada,ROSSTON CITY & RURAL,U.S. House,4,DEM,Gene Jeffress,95,87,8,0,0,0
Nevada,ROSSTON CITY & RURAL,U.S. House,4,GRN,J. Joshua Drake,3,3,0,0,0,0
Nevada,ROSSTON CITY & RURAL,U.S. House,4,LIB,Bobby Tullis,12,12,0,0,0,0
Nevada,ROSSTON CITY & RURAL,U.S. House,4,REP,Tom Cotton,52,44,8,0,0,0
Nevada,ROSSTON CITY & RURAL,President,,DEM,Barack Obama / Joe Biden,98,87,11,0,0,0
Nevada,ROSSTON CITY & RURAL,President,,GRN,Jill Stein / Cheri Honkala,3,3,0,0,0,0
Nevada,ROSSTON CITY & RURAL,President,,LIB,Gary Johnson / James P. Gray,3,3,0,0,0,0
Nevada,ROSSTON CITY & RURAL,President,,REP,Mitt Romney / Paul Ryan,62,55,7,0,0,0
Nevada,ROSSTON CITY & RURAL,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Nevada,UNION,State Representative,3,DEM,Brent Talley,45,32,13,0,0,0
Nevada,UNION,State Representative,3,REP,Sharon Wright,63,47,16,0,0,0
Nevada,UNION,U.S. House,4,DEM,Gene Jeffress,29,22,7,0,0,0
Nevada,UNION,U.S. House,4,GRN,J. Joshua Drake,2,1,1,0,0,0
Nevada,UNION,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Nevada,UNION,U.S. House,4,REP,Tom Cotton,77,56,21,0,0,0
Nevada,UNION,President,,DEM,Barack Obama / Joe Biden,21,16,5,0,0,0
Nevada,UNION,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Nevada,UNION,President,,REP,Mitt Romney / Paul Ryan,88,65,23,0,0,0
Nevada,WARD 1,State Representative,3,DEM,Brent Talley,192,98,94,0,0,0
Nevada,WARD 1,State Representative,3,REP,Sharon Wright,155,89,66,0,0,0
Nevada,WARD 1,U.S. House,4,DEM,Gene Jeffress,115,57,58,0,0,0
Nevada,WARD 1,U.S. House,4,GRN,J. Joshua Drake,8,3,5,0,0,0
Nevada,WARD 1,U.S. House,4,LIB,Bobby Tullis,9,6,3,0,0,0
Nevada,WARD 1,U.S. House,4,REP,Tom Cotton,216,122,94,0,0,0
Nevada,WARD 1,President,,DEM,Barack Obama / Joe Biden,104,47,57,0,0,0
Nevada,WARD 1,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Nevada,WARD 1,President,,LIB,Gary Johnson / James P. Gray,5,1,4,0,0,0
Nevada,WARD 1,President,,REP,Mitt Romney / Paul Ryan,242,141,101,0,0,0
Nevada,WARD 1,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Nevada,WARD 2,State Representative,3,DEM,Brent Talley,198,93,105,0,0,0
Nevada,WARD 2,State Representative,3,REP,Sharon Wright,72,34,38,0,0,0
Nevada,WARD 2,U.S. House,4,DEM,Gene Jeffress,177,85,92,0,0,0
Nevada,WARD 2,U.S. House,4,GRN,J. Joshua Drake,3,0,3,0,0,0
Nevada,WARD 2,U.S. House,4,LIB,Bobby Tullis,8,2,6,0,0,0
Nevada,WARD 2,U.S. House,4,REP,Tom Cotton,86,42,44,0,0,0
Nevada,WARD 2,President,,DEM,Barack Obama / Joe Biden,187,84,103,0,0,0
Nevada,WARD 2,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Nevada,WARD 2,President,,REP,Mitt Romney / Paul Ryan,90,44,46,0,0,0
Nevada,WARD 3,State Representative,3,DEM,Brent Talley,132,82,50,0,0,0
Nevada,WARD 3,State Representative,3,REP,Sharon Wright,32,12,20,0,0,0
Nevada,WARD 3,U.S. House,4,DEM,Gene Jeffress,124,74,50,0,0,0
Nevada,WARD 3,U.S. House,4,GRN,J. Joshua Drake,6,4,2,0,0,0
Nevada,WARD 3,U.S. House,4,LIB,Bobby Tullis,4,3,1,0,0,0
Nevada,WARD 3,U.S. House,4,REP,Tom Cotton,32,13,19,0,0,0
Nevada,WARD 3,President,,DEM,Barack Obama / Joe Biden,132,79,53,0,0,0
Nevada,WARD 3,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Nevada,WARD 3,President,,LIB,Gary Johnson / James P. Gray,3,1,2,0,0,0
Nevada,WARD 3,President,,REP,Mitt Romney / Paul Ryan,40,18,22,0,0,0
Nevada,WARD 4,State Representative,3,DEM,Brent Talley,132,71,61,0,0,0
Nevada,WARD 4,State Representative,3,REP,Sharon Wright,38,25,13,0,0,0
Nevada,WARD 4,U.S. House,4,DEM,Gene Jeffress,126,68,58,0,0,0
Nevada,WARD 4,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Nevada,WARD 4,U.S. House,4,LIB,Bobby Tullis,5,5,0,0,0,0
Nevada,WARD 4,U.S. House,4,REP,Tom Cotton,38,23,15,0,0,0
Nevada,WARD 4,President,,DEM,Barack Obama / Joe Biden,129,70,59,0,0,0
Nevada,WARD 4,President,,LIB,Gary Johnson / James P. Gray,7,5,2,0,0,0
Nevada,WARD 4,President,,REP,Mitt Romney / Paul Ryan,39,23,16,0,0,0
Nevada,WARD 4,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Nevada,WEST RURAL,State Representative,3,DEM,Brent Talley,119,66,53,0,0,0
Nevada,WEST RURAL,State Representative,3,REP,Sharon Wright,102,60,42,0,0,0
Nevada,WEST RURAL,U.S. House,4,DEM,Gene Jeffress,53,22,31,0,0,0
Nevada,WEST RURAL,U.S. House,4,GRN,J. Joshua Drake,2,1,1,0,0,0
Nevada,WEST RURAL,U.S. House,4,LIB,Bobby Tullis,8,5,3,0,0,0
Nevada,WEST RURAL,U.S. House,4,REP,Tom Cotton,158,98,60,0,0,0
Nevada,WEST RURAL,President,,DEM,Barack Obama / Joe Biden,54,23,31,0,0,0
Nevada,WEST RURAL,President,,LIB,Gary Johnson / James P. Gray,8,4,4,0,0,0
Nevada,WEST RURAL,President,,REP,Mitt Romney / Paul Ryan,163,101,62,0,0,0
Nevada,WILLISVILLE CITY & RURAL,U.S. House,4,DEM,Gene Jeffress,88,74,14,0,0,0
Nevada,WILLISVILLE CITY & RURAL,U.S. House,4,GRN,J. Joshua Drake,3,3,0,0,0,0
Nevada,WILLISVILLE CITY & RURAL,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Nevada,WILLISVILLE CITY & RURAL,U.S. House,4,REP,Tom Cotton,105,96,9,0,0,0
Nevada,WILLISVILLE CITY & RURAL,President,,DEM,Barack Obama / Joe Biden,89,77,12,0,0,0
Nevada,WILLISVILLE CITY & RURAL,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Nevada,WILLISVILLE CITY & RURAL,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Nevada,WILLISVILLE CITY & RURAL,President,,REP,Mitt Romney / Paul Ryan,117,105,12,0,0,0
Newton,Big Creek,U.S. House,3,GRN,Rebekah Kennedy,15,9,0,6,0,0
Newton,Big Creek,U.S. House,3,LIB,David Pangrac,9,5,0,4,0,0
Newton,Big Creek,U.S. House,3,REP,Steve Womack,65,47,0,18,0,0
Newton,Big Creek,President,,DEM,Barack Obama / Joe Biden,30,17,0,13,0,0
Newton,Big Creek,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Newton,Big Creek,President,,LIB,Gary Johnson / James P. Gray,6,6,0,0,0,0
Newton,Big Creek,President,,REP,Mitt Romney / Paul Ryan,62,47,0,15,0,0
Newton,Boston,U.S. House,4,DEM,Gene Jeffress,9,9,0,0,0,0
Newton,Boston,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Newton,Boston,U.S. House,4,REP,Tom Cotton,37,36,0,1,0,0
Newton,Boston,President,,DEM,Barack Obama / Joe Biden,11,10,0,1,0,0
Newton,Boston,President,,REP,Mitt Romney / Paul Ryan,37,37,0,0,0,0
Newton,Dogpatch,U.S. House,3,GRN,Rebekah Kennedy,58,34,1,23,0,0
Newton,Dogpatch,U.S. House,3,LIB,David Pangrac,22,12,2,8,0,0
Newton,Dogpatch,U.S. House,3,REP,Steve Womack,241,148,9,84,0,0
Newton,Dogpatch,President,,DEM,Barack Obama / Joe Biden,106,62,6,38,0,0
Newton,Dogpatch,President,,GRN,Jill Stein / Cheri Honkala,4,4,0,0,0,0
Newton,Dogpatch,President,,LIB,Gary Johnson / James P. Gray,5,2,0,3,0,0
Newton,Dogpatch,President,,REP,Mitt Romney / Paul Ryan,223,135,7,81,0,0
Newton,Grove,U.S. House,3,GRN,Rebekah Kennedy,49,42,0,7,0,0
Newton,Grove,U.S. House,3,LIB,David Pangrac,28,24,0,4,0,0
Newton,Grove,U.S. House,3,REP,Steve Womack,341,278,17,46,0,0
Newton,Grove,President,,DEM,Barack Obama / Joe Biden,99,88,0,11,0,0
Newton,Grove,President,,GRN,Jill Stein / Cheri Honkala,4,4,0,0,0,0
Newton,Grove,President,,LIB,Gary Johnson / James P. Gray,7,6,0,1,0,0
Newton,Grove,President,,REP,Mitt Romney / Paul Ryan,310,267,0,43,0,0
Newton,Grove,President,,SOC,Peta Lindsay / Yari Osorio,2,0,0,2,0,0
Newton,Hasty,U.S. House,3,GRN,Rebekah Kennedy,10,8,0,2,0,0
Newton,Hasty,U.S. House,3,LIB,David Pangrac,5,3,0,2,0,0
Newton,Hasty,U.S. House,3,REP,Steve Womack,113,97,0,16,0,0
Newton,Hasty,President,,DEM,Barack Obama / Joe Biden,24,19,0,5,0,0
Newton,Hasty,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Newton,Hasty,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Newton,Hasty,President,,REP,Mitt Romney / Paul Ryan,110,96,0,14,0,0
Newton,Hasty,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Newton,Hickory Grove,U.S. House,4,DEM,Gene Jeffress,10,6,0,4,0,0
Newton,Hickory Grove,U.S. House,4,GRN,J. Joshua Drake,5,3,0,2,0,0
Newton,Hickory Grove,U.S. House,4,REP,Tom Cotton,48,37,0,11,0,0
Newton,Hickory Grove,President,,DEM,Barack Obama / Joe Biden,10,7,0,3,0,0
Newton,Hickory Grove,President,,GRN,Jill Stein / Cheri Honkala,4,3,0,1,0,0
Newton,Hickory Grove,President,,REP,Mitt Romney / Paul Ryan,48,36,0,12,0,0
Newton,Hudson,U.S. House,4,DEM,Gene Jeffress,81,47,0,34,0,0
Newton,Hudson,U.S. House,4,GRN,J. Joshua Drake,9,4,0,5,0,0
Newton,Hudson,U.S. House,4,LIB,Bobby Tullis,15,9,0,6,0,0
Newton,Hudson,U.S. House,4,REP,Tom Cotton,104,70,0,34,0,0
Newton,Hudson,President,,DEM,Barack Obama / Joe Biden,73,41,0,32,0,0
Newton,Hudson,President,,GRN,Jill Stein / Cheri Honkala,3,1,0,2,0,0
Newton,Hudson,President,,LIB,Gary Johnson / James P. Gray,13,8,0,5,0,0
Newton,Hudson,President,,REP,Mitt Romney / Paul Ryan,120,82,0,38,0,0
Newton,Hudson,President,,SOC,Peta Lindsay / Yari Osorio,2,1,0,1,0,0
Newton,Jackson,U.S. House,4,DEM,Gene Jeffress,241,95,10,136,0,0
Newton,Jackson,U.S. House,4,GRN,J. Joshua Drake,16,10,1,5,0,0
Newton,Jackson,U.S. House,4,LIB,Bobby Tullis,6,5,0,1,0,0
Newton,Jackson,U.S. House,4,REP,Tom Cotton,276,124,7,145,0,0
Newton,Jackson,President,,DEM,Barack Obama / Joe Biden,214,80,13,121,0,0
Newton,Jackson,President,,GRN,Jill Stein / Cheri Honkala,15,8,1,6,0,0
Newton,Jackson,President,,LIB,Gary Johnson / James P. Gray,5,4,0,1,0,0
Newton,Jackson,President,,REP,Mitt Romney / Paul Ryan,342,148,26,168,0,0
Newton,Jackson,President,,SOC,Peta Lindsay / Yari Osorio,1,0,0,1,0,0
Newton,Jefferson,U.S. House,4,DEM,Gene Jeffress,30,21,0,9,0,0
Newton,Jefferson,U.S. House,4,GRN,J. Joshua Drake,7,7,0,0,0,0
Newton,Jefferson,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Newton,Jefferson,U.S. House,4,REP,Tom Cotton,45,36,0,9,0,0
Newton,Jefferson,President,,DEM,Barack Obama / Joe Biden,23,15,0,8,0,0
Newton,Jefferson,President,,GRN,Jill Stein / Cheri Honkala,6,4,0,2,0,0
Newton,Jefferson,President,,LIB,Gary Johnson / James P. Gray,3,3,0,0,0,0
Newton,Jefferson,President,,REP,Mitt Romney / Paul Ryan,54,45,0,9,0,0
Newton,Lincoln,U.S. House,4,DEM,Gene Jeffress,45,38,0,7,0,0
Newton,Lincoln,U.S. House,4,GRN,J. Joshua Drake,2,1,0,1,0,0
Newton,Lincoln,U.S. House,4,LIB,Bobby Tullis,2,2,0,0,0,0
Newton,Lincoln,U.S. House,4,REP,Tom Cotton,62,37,1,24,0,0
Newton,Lincoln,President,,DEM,Barack Obama / Joe Biden,32,26,0,6,0,0
Newton,Lincoln,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Newton,Lincoln,President,,LIB,Gary Johnson / James P. Gray,6,6,0,0,0,0
Newton,Lincoln,President,,REP,Mitt Romney / Paul Ryan,72,43,1,28,0,0
Newton,Low Gap,U.S. House,4,DEM,Gene Jeffress,49,27,0,22,0,0
Newton,Low Gap,U.S. House,4,GRN,J. Joshua Drake,9,8,0,1,0,0
Newton,Low Gap,U.S. House,4,LIB,Bobby Tullis,2,2,0,0,0,0
Newton,Low Gap,U.S. House,4,REP,Tom Cotton,65,50,3,12,0,0
Newton,Low Gap,President,,DEM,Barack Obama / Joe Biden,46,29,0,17,0,0
Newton,Low Gap,President,,GRN,Jill Stein / Cheri Honkala,2,1,0,1,0,0
Newton,Low Gap,President,,LIB,Gary Johnson / James P. Gray,4,4,0,0,0,0
Newton,Low Gap,President,,REP,Mitt Romney / Paul Ryan,72,53,3,16,0,0
Newton,Mt. Sherman,U.S. House,4,DEM,Gene Jeffress,47,22,4,21,0,0
Newton,Mt. Sherman,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Newton,Mt. Sherman,U.S. House,4,LIB,Bobby Tullis,6,1,0,5,0,0
Newton,Mt. Sherman,U.S. House,4,REP,Tom Cotton,87,39,3,45,0,0
Newton,Mt. Sherman,President,,DEM,Barack Obama / Joe Biden,27,10,1,16,0,0
Newton,Mt. Sherman,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Newton,Mt. Sherman,President,,LIB,Gary Johnson / James P. Gray,8,1,1,6,0,0
Newton,Mt. Sherman,President,,REP,Mitt Romney / Paul Ryan,107,54,3,50,0,0
Newton,Murray,U.S. House,4,DEM,Gene Jeffress,34,19,4,11,0,0
Newton,Murray,U.S. House,4,GRN,J. Joshua Drake,14,8,1,5,0,0
Newton,Murray,U.S. House,4,REP,Tom Cotton,6,3,1,2,0,0
Newton,Murray,President,,DEM,Barack Obama / Joe Biden,30,20,3,7,0,0
Newton,Murray,President,,GRN,Jill Stein / Cheri Honkala,7,6,0,1,0,0
Newton,Murray,President,,LIB,Gary Johnson / James P. Gray,2,0,0,2,0,0
Newton,Murray,President,,REP,Mitt Romney / Paul Ryan,12,6,2,4,0,0
Newton,Pleasant Hill,U.S. House,4,DEM,Gene Jeffress,62,36,4,22,0,0
Newton,Pleasant Hill,U.S. House,4,GRN,J. Joshua Drake,3,3,0,0,0,0
Newton,Pleasant Hill,U.S. House,4,LIB,Bobby Tullis,4,4,0,0,0,0
Newton,Pleasant Hill,U.S. House,4,REP,Tom Cotton,145,99,12,34,0,0
