county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Craighead,Precinct 27,Alderman, City of Jonesboro,NON,Amanda Dunavant,164,3,0,91,70
Craighead,Precinct 28,Alderman, City of Jonesboro,NON,Amanda Dunavant,192,4,0,121,67
Craighead,Precinct 29,Alderman, City of Jonesboro,NON,Amanda Dunavant,244,2,1,138,103
Craighead,Precinct 30,Alderman, City of Jonesboro,NON,Amanda Dunavant,279,2,0,174,103
Craighead,Precinct 32,Alderman, City of Jonesboro,NON,Amanda Dunavant,145,0,1,64,80
Craighead,Precinct 33,Alderman, City of Jonesboro,NON,Amanda Dunavant,176,4,0,111,61
Craighead,Precinct 34,Alderman, City of Jonesboro,NON,Amanda Dunavant,162,2,1,69,90
Craighead,Precinct 35,Alderman, City of Jonesboro,NON,Amanda Dunavant,169,4,0,93,72
Craighead,Precinct 36,Alderman, City of Jonesboro,NON,Amanda Dunavant,112,3,0,73,36
Craighead,Precinct 45,Alderman, City of Jonesboro,NON,Amanda Dunavant,116,0,0,62,54
Craighead,Precinct 1,Alderman, City of Jonesboro,NON,Councilman John Street,203,4,1,141,57
Craighead,Precinct 2,Alderman, City of Jonesboro,NON,Councilman John Street,195,1,0,143,51
Craighead,Precinct 3,Alderman, City of Jonesboro,NON,Councilman John Street,241,7,0,140,94
Craighead,Precinct 4,Alderman, City of Jonesboro,NON,Councilman John Street,218,3,1,153,61
Craighead,Precinct 5,Alderman, City of Jonesboro,NON,Councilman John Street,255,11,0,155,89
Craighead,Precinct 6,Alderman, City of Jonesboro,NON,Councilman John Street,505,12,0,321,172
Craighead,Precinct 7,Alderman, City of Jonesboro,NON,Councilman John Street,518,9,0,268,241
Craighead,Precinct 8,Alderman, City of Jonesboro,NON,Councilman John Street,435,3,0,200,232
Craighead,Precinct 9,Alderman, City of Jonesboro,NON,Councilman John Street,375,4,1,257,113
Craighead,Precinct 10,Alderman, City of Jonesboro,NON,Councilman John Street,353,2,0,221,130
Craighead,Precinct 11,Alderman, City of Jonesboro,NON,Councilman John Street,397,7,0,225,165
Craighead,Precinct 12,Alderman, City of Jonesboro,NON,Councilman John Street,331,3,0,207,121
Craighead,Precinct 13,Alderman, City of Jonesboro,NON,Councilman John Street,264,5,0,153,106
Craighead,Precinct 14,Alderman, City of Jonesboro,NON,Councilman John Street,129,2,0,58,69
Craighead,Precinct 15,Alderman, City of Jonesboro,NON,Councilman John Street,316,6,0,208,102
Craighead,Precinct 16,Alderman, City of Jonesboro,NON,Councilman John Street,287,5,0,196,86
Craighead,Precinct 17,Alderman, City of Jonesboro,NON,Councilman John Street,401,9,1,301,90
Craighead,Precinct 18,Alderman, City of Jonesboro,NON,Councilman John Street,322,10,0,206,106
Craighead,Precinct 19,Alderman, City of Jonesboro,NON,Councilman John Street,93,1,0,33,59
Craighead,Precinct 20,Alderman, City of Jonesboro,NON,Councilman John Street,317,10,0,247,60
Craighead,Precinct 21,Alderman, City of Jonesboro,NON,Councilman John Street,226,3,0,128,95
Craighead,Precinct 22,Alderman, City of Jonesboro,NON,Councilman John Street,235,2,0,119,114
Craighead,Precinct 23,Alderman, City of Jonesboro,NON,Councilman John Street,280,26,0,181,73
Craighead,Precinct 24,Alderman, City of Jonesboro,NON,Councilman John Street,269,2,0,193,74
Craighead,Precinct 25,Alderman, City of Jonesboro,NON,Councilman John Street,288,6,1,207,74
Craighead,Precinct 26,Alderman, City of Jonesboro,NON,Councilman John Street,141,1,0,95,45
Craighead,Precinct 27,Alderman, City of Jonesboro,NON,Councilman John Street,185,2,0,107,76
Craighead,Precinct 28,Alderman, City of Jonesboro,NON,Councilman John Street,372,10,0,228,134
Craighead,Precinct 29,Alderman, City of Jonesboro,NON,Councilman John Street,384,1,0,213,170
Craighead,Precinct 30,Alderman, City of Jonesboro,NON,Councilman John Street,610,4,0,362,244
Craighead,Precinct 32,Alderman, City of Jonesboro,NON,Councilman John Street,63,0,1,27,35
Craighead,Precinct 33,Alderman, City of Jonesboro,NON,Councilman John Street,220,0,2,127,91
Craighead,Precinct 34,Alderman, City of Jonesboro,NON,Councilman John Street,145,3,0,61,81
Craighead,Precinct 35,Alderman, City of Jonesboro,NON,Councilman John Street,159,2,0,89,68
Craighead,Precinct 36,Alderman, City of Jonesboro,NON,Councilman John Street,148,0,0,107,41
Craighead,Precinct 45,Alderman, City of Jonesboro,NON,Councilman John Street,121,0,0,69,52
Craighead,Precinct 1,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,238,5,2,160,71
Craighead,Precinct 2,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,202,2,0,131,69
Craighead,Precinct 3,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,254,9,0,138,107
Craighead,Precinct 4,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,211,3,1,131,76
Craighead,Precinct 5,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,248,6,0,150,92
Craighead,Precinct 6,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,311,7,0,189,115
Craighead,Precinct 7,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,445,6,0,243,196
Craighead,Precinct 8,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,361,5,1,158,197
Craighead,Precinct 9,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,309,0,0,203,106
Craighead,Precinct 10,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,293,1,0,170,122
Craighead,Precinct 11,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,299,7,0,159,133
Craighead,Precinct 12,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,290,2,0,176,112
Craighead,Precinct 13,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,287,5,1,164,117
Craighead,Precinct 14,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,181,3,0,88,90
Craighead,Precinct 15,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,297,7,0,173,117
Craighead,Precinct 16,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,270,1,0,186,83
Craighead,Precinct 17,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,290,6,1,214,69
Craighead,Precinct 18,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,278,6,0,172,100
Craighead,Precinct 19,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,112,0,0,37,75
Craighead,Precinct 20,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,239,8,0,184,47
Craighead,Precinct 21,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,283,5,0,151,127
Craighead,Precinct 22,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,265,5,0,121,139
Craighead,Precinct 23,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,220,15,0,138,67
Craighead,Precinct 24,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,223,0,0,143,80
Craighead,Precinct 25,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,246,5,1,171,69
Craighead,Precinct 26,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,159,1,0,98,60
Craighead,Precinct 27,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,195,2,0,108,85
Craighead,Precinct 28,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,330,8,0,201,121
Craighead,Precinct 29,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,398,1,1,224,172
Craighead,Precinct 30,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,478,4,0,277,197
Craighead,Precinct 32,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,142,0,1,63,78
Craighead,Precinct 33,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,219,1,2,129,87
Craighead,Precinct 34,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,205,4,1,82,118
Craighead,Precinct 35,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,174,3,0,90,81
Craighead,Precinct 36,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,146,1,0,103,42
Craighead,Precinct 45,Alderman, City of Jonesboro,NON,Councilman L.J. Bryant,144,0,0,80,64
Craighead,Precinct 1,Alderman, City of Jonesboro,NON,Robert Speer,175,3,0,120,52
Craighead,Precinct 2,Alderman, City of Jonesboro,NON,Robert Speer,189,0,0,127,62
Craighead,Precinct 3,Alderman, City of Jonesboro,NON,Robert Speer,178,1,0,111,66
Craighead,Precinct 4,Alderman, City of Jonesboro,NON,Robert Speer,199,1,0,141,57
Craighead,Precinct 5,Alderman, City of Jonesboro,NON,Robert Speer,190,8,0,129,53
Craighead,Precinct 6,Alderman, City of Jonesboro,NON,Robert Speer,373,10,0,240,123
Craighead,Precinct 7,Alderman, City of Jonesboro,NON,Robert Speer,314,4,0,164,146
Craighead,Precinct 8,Alderman, City of Jonesboro,NON,Robert Speer,266,3,0,138,125
Craighead,Precinct 9,Alderman, City of Jonesboro,NON,Robert Speer,235,6,1,151,77
Craighead,Precinct 10,Alderman, City of Jonesboro,NON,Robert Speer,236,1,0,151,84
Craighead,Precinct 11,Alderman, City of Jonesboro,NON,Robert Speer,279,4,0,177,98
Craighead,Precinct 12,Alderman, City of Jonesboro,NON,Robert Speer,193,4,0,116,73
Craighead,Precinct 13,Alderman, City of Jonesboro,NON,Robert Speer,202,2,0,112,88
Craighead,Precinct 14,Alderman, City of Jonesboro,NON,Robert Speer,116,2,0,56,58
Craighead,Precinct 15,Alderman, City of Jonesboro,NON,Robert Speer,229,8,0,155,66
Craighead,Precinct 16,Alderman, City of Jonesboro,NON,Robert Speer,221,8,0,153,60
Craighead,Precinct 17,Alderman, City of Jonesboro,NON,Robert Speer,305,6,0,234,65
Craighead,Precinct 18,Alderman, City of Jonesboro,NON,Robert Speer,271,9,0,172,90
Craighead,Precinct 19,Alderman, City of Jonesboro,NON,Robert Speer,102,2,1,40,59
Craighead,Precinct 20,Alderman, City of Jonesboro,NON,Robert Speer,258,6,0,190,62
Craighead,Precinct 21,Alderman, City of Jonesboro,NON,Robert Speer,188,3,0,107,78
Craighead,Precinct 22,Alderman, City of Jonesboro,NON,Robert Speer,168,2,0,87,79
Craighead,Precinct 23,Alderman, City of Jonesboro,NON,Robert Speer,227,20,0,136,71
Craighead,Precinct 24,Alderman, City of Jonesboro,NON,Robert Speer,229,3,0,154,72
Craighead,Precinct 25,Alderman, City of Jonesboro,NON,Robert Speer,220,4,0,153,63
Craighead,Precinct 26,Alderman, City of Jonesboro,NON,Robert Speer,132,2,1,77,52
Craighead,Precinct 27,Alderman, City of Jonesboro,NON,Robert Speer,165,3,0,98,64
Craighead,Precinct 28,Alderman, City of Jonesboro,NON,Robert Speer,237,6,0,150,81
Craighead,Precinct 29,Alderman, City of Jonesboro,NON,Robert Speer,241,2,0,132,107
Craighead,Precinct 30,Alderman, City of Jonesboro,NON,Robert Speer,438,2,0,269,167
Craighead,Precinct 32,Alderman, City of Jonesboro,NON,Robert Speer,64,0,1,27,36
Craighead,Precinct 33,Alderman, City of Jonesboro,NON,Robert Speer,181,4,0,111,66
Craighead,Precinct 34,Alderman, City of Jonesboro,NON,Robert Speer,105,1,0,48,56
Craighead,Precinct 35,Alderman, City of Jonesboro,NON,Robert Speer,154,3,0,90,61
Craighead,Precinct 36,Alderman, City of Jonesboro,NON,Robert Speer,115,2,0,76,37
Craighead,Precinct 45,Alderman, City of Jonesboro,NON,Robert Speer,92,0,0,52,40
Craighead,Precinct 1,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,231,1,2,162,66
Craighead,Precinct 2,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,209,1,0,146,62
Craighead,Precinct 3,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,233,8,0,130,95
Craighead,Precinct 4,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,239,4,1,162,72
Craighead,Precinct 5,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,258,10,0,156,92
Craighead,Precinct 6,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,469,11,0,307,151
Craighead,Precinct 7,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,496,6,0,272,218
Craighead,Precinct 8,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,416,3,1,193,219
Craighead,Precinct 9,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,349,4,0,232,113
Craighead,Precinct 10,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,344,2,0,215,127
Craighead,Precinct 11,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,382,9,0,220,153
Craighead,Precinct 12,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,311,4,0,188,119
Craighead,Precinct 13,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,313,7,1,189,116
Craighead,Precinct 14,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,148,4,0,71,73
Craighead,Precinct 15,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,303,9,0,194,100
Craighead,Precinct 16,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,287,4,0,192,91
Craighead,Precinct 17,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,366,8,1,273,84
Craighead,Precinct 18,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,326,7,0,206,113
Craighead,Precinct 19,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,108,2,0,40,66
Craighead,Precinct 20,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,302,11,0,230,61
Craighead,Precinct 21,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,262,6,0,152,104
Craighead,Precinct 22,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,259,5,0,118,136
Craighead,Precinct 23,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,250,22,0,166,62
Craighead,Precinct 24,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,259,2,0,171,86
Craighead,Precinct 25,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,275,4,1,199,71
Craighead,Precinct 26,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,140,1,0,88,51
Craighead,Precinct 27,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,222,4,0,127,91
Craighead,Precinct 28,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,382,9,0,245,128
Craighead,Precinct 29,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,428,0,1,238,189
Craighead,Precinct 30,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,639,3,0,377,259
Craighead,Precinct 32,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,100,0,1,46,53
Craighead,Precinct 33,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,235,1,2,145,87
Craighead,Precinct 34,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,152,5,0,56,91
Craighead,Precinct 35,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,177,3,0,98,76
Craighead,Precinct 36,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,147,2,0,106,39
Craighead,Precinct 45,Alderman, City of Jonesboro,NON,Councilman Bobby E. Long,145,0,0,89,56
Craighead,Precinct 1,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",179,7,0,115,57
Craighead,Precinct 2,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",181,1,0,111,69
Craighead,Precinct 3,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",192,1,0,115,76
Craighead,Precinct 4,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",165,0,0,105,60
Craighead,Precinct 5,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",169,2,0,116,51
Craighead,Precinct 6,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",192,6,0,106,80
Craighead,Precinct 7,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",236,0,0,126,110
Craighead,Precinct 8,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",197,4,0,91,102
Craighead,Precinct 9,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",179,2,1,116,60
Craighead,Precinct 10,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",166,0,0,94,72
Craighead,Precinct 11,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",194,2,0,116,76
Craighead,Precinct 12,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",168,2,0,104,62
Craighead,Precinct 13,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",175,0,0,82,93
Craighead,Precinct 14,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",145,1,0,69,75
Craighead,Precinct 15,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",209,6,0,122,81
Craighead,Precinct 16,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",192,4,0,137,51
Craighead,Precinct 17,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",204,3,0,157,44
Craighead,Precinct 18,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",211,6,0,134,71
Craighead,Precinct 19,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",106,0,1,37,68
Craighead,Precinct 20,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",189,3,0,141,45
Craighead,Precinct 21,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",198,2,0,98,98
Craighead,Precinct 22,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",170,2,0,89,79
Craighead,Precinct 23,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",185,8,0,102,75
Craighead,Precinct 24,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",182,1,0,117,64
Craighead,Precinct 25,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",181,5,0,118,58
Craighead,Precinct 26,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",149,2,1,86,60
Craighead,Precinct 27,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",136,1,0,77,58
Craighead,Precinct 28,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",185,5,0,106,74
Craighead,Precinct 29,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",204,3,0,117,84
Craighead,Precinct 30,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",250,3,0,159,88
Craighead,Precinct 32,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",110,0,1,47,62
Craighead,Precinct 33,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",160,3,0,90,67
Craighead,Precinct 34,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",157,0,1,75,81
Craighead,Precinct 35,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",149,3,0,82,64
Craighead,Precinct 36,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",111,1,0,73,37
Craighead,Precinct 45,Alderman, City of Jonesboro,NON,"Tommy L. Baker, Jr.",92,0,0,44,48
Craighead,Precinct 48,City Clerk/Treasurer, City of Lake,NON,Lisa Maynard Sitz,423,3,0,270,150
Craighead,Precinct 48,City Clerk/Treasurer, City of Lake,NON,Gail Carner,131,0,0,62,69
Craighead,Precinct 48,Alderman, City of Lake City,NON,Jeff Wisham,323,1,0,199,123
Craighead,Precinct 48,Alderman, City of Lake City,NON,Michael Carner,72,0,0,41,31
Craighead,Precinct 48,Alderman, City of Lake City,NON,Michael George,155,2,0,90,63
Craighead,Precinct 37,GCT Position 3 Greene County Tech S.D. No. T-1,,NON,Curtis Hitt,67,0,0,33,34
Craighead,Precinct 37,GCT Position 4 Greene County Tech S.D. No. T-1,,NON,Jason Weatherford,67,0,0,33,34
Craighead,Precinct 31,Brookland Annex Brookland Annexation,,NON,FOR,0,0,0,0,0
Craighead,Precinct 45,Brookland Annex Brookland Annexation,,NON,FOR,0,0,0,0,0
Craighead,Precinct 46,Brookland Annex Brookland Annexation,,NON,FOR,212,1,0,122,89
Craighead,Precinct 47,Brookland Annex Brookland Annexation,,NON,FOR,32,0,0,19,13
Craighead,Precinct 31,Brookland Annex Brookland Annexation,,NON,AGAINST,12,1,0,7,4
Craighead,Precinct 45,Brookland Annex Brookland Annexation,,NON,AGAINST,1,0,0,0,1
Craighead,Precinct 46,Brookland Annex Brookland Annexation,,NON,AGAINST,441,1,0,241,199
Craighead,Precinct 47,Brookland Annex Brookland Annexation,,NON,AGAINST,147,2,1,81,63
Craighead,Precinct 37,GCT Millage Greene County Tech S.D. No. T-1,,NON,For Tax,31,0,0,17,14
Craighead,Precinct 37,GCT Millage Greene County Tech S.D. No. T-1,,NON,Against Tax,39,0,0,18,21
Craighead,Precinct 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,293,5,1,195,92
