county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,hand_count,provisional
Lonoke,17 - England City Ward 1,State Treasurer,,Rep,Treasurer of State Dennis Milligan,215,82,0,133,0,0
Lonoke,18 - England City Ward 2,State Treasurer,,Rep,Treasurer of State Dennis Milligan,133,40,0,93,0,0
Lonoke,19- England City Ward 3,State Treasurer,,Rep,Treasurer of State Dennis Milligan,58,36,0,22,0,0
Lonoke,20 - England City Ward 4,State Treasurer,,Rep,Treasurer of State Dennis Milligan,66,19,0,47,0,0
Lonoke,21 - Fletcher Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,42,19,0,23,0,0
Lonoke,22 - Furlow Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,205,73,4,128,0,0
Lonoke,23 - Goodrum Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,754,207,9,538,0,0
Lonoke,24 - Gray Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,688,359,3,326,0,0
Lonoke,25 - Gumwood Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,71,24,0,47,0,0
Lonoke,26 - Hamilton Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,30,18,0,12,0,0
Lonoke,27 - Crooked Creek Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,71,23,5,43,0,0
Lonoke,28 - Humnoke City,State Treasurer,,Rep,Treasurer of State Dennis Milligan,99,37,1,61,0,0
Lonoke,29 - Indian Bayou Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,34,20,0,14,0,0
Lonoke,30 - Coy City,State Treasurer,,Rep,Treasurer of State Dennis Milligan,20,14,0,6,0,0
Lonoke,31 - Isbell Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,37,21,0,16,0,0
Lonoke,32 - Lafayette Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,5,1,0,4,0,0
Lonoke,33 - Keo City,State Treasurer,,Rep,Treasurer of State Dennis Milligan,85,64,0,21,0,0
Lonoke,34 - Lonoke City W/1,State Treasurer,,Rep,Treasurer of State Dennis Milligan,159,30,1,128,0,0
Lonoke,35 - Lonoke City W/2,State Treasurer,,Rep,Treasurer of State Dennis Milligan,118,24,2,92,0,0
Lonoke,36 - Lonoke City W/3,State Treasurer,,Rep,Treasurer of State Dennis Milligan,88,28,4,56,0,0
Lonoke,37 - Lonoke City W/4,State Treasurer,,Rep,Treasurer of State Dennis Milligan,148,33,2,113,0,0
Lonoke,38 - Lonoke Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,238,61,1,176,0,0
Lonoke,39 - Magness Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,550,173,3,374,0,0
Lonoke,40 - Oak Grove Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,1126,356,10,760,0,0
Lonoke,41 - Pettus Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,27,19,0,8,0,0
Lonoke,42 - Prairie Twp.,State Treasurer,,Rep,Treasurer of State Dennis Milligan,134,70,0,64,0,0
Lonoke,43 - Pulaski Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,51,32,0,19,0,0
Lonoke,44 - Richwood Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,22,8,0,14,0,0
Lonoke,45 - Totten Twp.,State Treasurer,,Rep,Treasurer of State Dennis Milligan,88,33,0,55,0,0
Lonoke,46 - Walls Twp.,State Treasurer,,Rep,Treasurer of State Dennis Milligan,11,10,0,1,0,0
Lonoke,47 - Ward City W/1,State Treasurer,,Rep,Treasurer of State Dennis Milligan,275,59,4,212,0,0
Lonoke,48 - Ward City W/2,State Treasurer,,Rep,Treasurer of State Dennis Milligan,279,76,2,200,0,1
Lonoke,49 - Ward City W/3,State Treasurer,,Rep,Treasurer of State Dennis Milligan,374,90,4,280,0,0
Lonoke,50 - Ward Twp,State Treasurer,,Rep,Treasurer of State Dennis Milligan,316,69,5,242,0,0
Lonoke,51 - Williams Twp.,State Treasurer,,Rep,Treasurer of State Dennis Milligan,153,83,5,65,0,0
Lonoke,53 - Lonoke City W/5,State Treasurer,,Rep,Treasurer of State Dennis Milligan,70,10,0,60,0,0
Lonoke,54 - Lonoke City W/6,State Treasurer,,Rep,Treasurer of State Dennis Milligan,43,12,0,31,0,0
Lonoke,55 - Lonoke City W/7,State Treasurer,,Rep,Treasurer of State Dennis Milligan,133,34,1,98,0,0
Lonoke,56 - Lonoke City W/8,State Treasurer,,Rep,Treasurer of State Dennis Milligan,187,37,0,150,0,0
Lonoke,01- Allport City,Auditor of State,,Rep,Auditor Andrea Lea,9,6,0,3,0,0
Lonoke,02 - Caroline Twp,Auditor of State,,Rep,Auditor Andrea Lea,578,156,2,420,0,0
Lonoke,03 - Austin City,Auditor of State,,Rep,Auditor Andrea Lea,660,217,3,440,0,0
Lonoke,04 - Butler Twp,Auditor of State,,Rep,Auditor Andrea Lea,652,254,7,390,0,1
Lonoke,05 - Cabot City W/1,Auditor of State,,Rep,Auditor Andrea Lea,994,258,10,726,0,0
Lonoke,06 - Cabot City W/2,Auditor of State,,Rep,Auditor Andrea Lea,2018,435,14,1569,0,0
Lonoke,07 - Cabot City W/3,Auditor of State,,Rep,Auditor Andrea Lea,1587,332,7,1248,0,0
Lonoke,08 - Cabot City W/4,Auditor of State,,Rep,Auditor Andrea Lea,1102,290,14,797,0,1
Lonoke,09 - York Twp,Auditor of State,,Rep,Auditor Andrea Lea,408,107,7,294,0,0
Lonoke,10 - Carlisle City Ward 1,Auditor of State,,Rep,Auditor Andrea Lea,268,91,1,176,0,0
Lonoke,11 -Carlisle City Ward 2,Auditor of State,,Rep,Auditor Andrea Lea,97,28,1,68,0,0
Lonoke,12 - Carlisle City Ward 3,Auditor of State,,Rep,Auditor Andrea Lea,134,43,0,91,0,0
Lonoke,13 - Carlisle Twp.,Auditor of State,,Rep,Auditor Andrea Lea,106,42,2,62,0,0
Lonoke,14 - Cleveland Twp,Auditor of State,,Rep,Auditor Andrea Lea,63,19,1,43,0,0
Lonoke,15 - Dortch Twp,Auditor of State,,Rep,Auditor Andrea Lea,48,28,4,16,0,0
Lonoke,16 - Eagle Twp,Auditor of State,,Rep,Auditor Andrea Lea,536,179,13,343,0,1
Lonoke,17 - England City Ward 1,Auditor of State,,Rep,Auditor Andrea Lea,223,82,0,141,0,0
Lonoke,18 - England City Ward 2,Auditor of State,,Rep,Auditor Andrea Lea,136,41,0,95,0,0
Lonoke,19- England City Ward 3,Auditor of State,,Rep,Auditor Andrea Lea,65,38,0,27,0,0
Lonoke,20 - England City Ward 4,Auditor of State,,Rep,Auditor Andrea Lea,71,19,0,52,0,0
Lonoke,21 - Fletcher Twp,Auditor of State,,Rep,Auditor Andrea Lea,43,19,0,24,0,0
Lonoke,22 - Furlow Twp,Auditor of State,,Rep,Auditor Andrea Lea,209,74,4,131,0,0
Lonoke,23 - Goodrum Twp,Auditor of State,,Rep,Auditor Andrea Lea,768,214,11,543,0,0
Lonoke,24 - Gray Twp,Auditor of State,,Rep,Auditor Andrea Lea,685,357,3,325,0,0
Lonoke,25 - Gumwood Twp,Auditor of State,,Rep,Auditor Andrea Lea,73,26,0,47,0,0
Lonoke,26 - Hamilton Twp,Auditor of State,,Rep,Auditor Andrea Lea,29,15,1,13,0,0
Lonoke,27 - Crooked Creek Twp,Auditor of State,,Rep,Auditor Andrea Lea,71,23,5,43,0,0
Lonoke,28 - Humnoke City,Auditor of State,,Rep,Auditor Andrea Lea,97,35,1,61,0,0
Lonoke,29 - Indian Bayou Twp,Auditor of State,,Rep,Auditor Andrea Lea,36,22,0,14,0,0
Lonoke,30 - Coy City,Auditor of State,,Rep,Auditor Andrea Lea,20,14,0,6,0,0
Lonoke,31 - Isbell Twp,Auditor of State,,Rep,Auditor Andrea Lea,37,21,0,16,0,0
Lonoke,32 - Lafayette Twp,Auditor of State,,Rep,Auditor Andrea Lea,5,1,0,4,0,0
Lonoke,33 - Keo City,Auditor of State,,Rep,Auditor Andrea Lea,88,66,0,22,0,0
Lonoke,34 - Lonoke City W/1,Auditor of State,,Rep,Auditor Andrea Lea,166,33,1,132,0,0
Lonoke,35 - Lonoke City W/2,Auditor of State,,Rep,Auditor Andrea Lea,121,24,1,96,0,0
Lonoke,36 - Lonoke City W/3,Auditor of State,,Rep,Auditor Andrea Lea,102,31,5,66,0,0
Lonoke,37 - Lonoke City W/4,Auditor of State,,Rep,Auditor Andrea Lea,156,36,2,118,0,0
Lonoke,38 - Lonoke Twp,Auditor of State,,Rep,Auditor Andrea Lea,239,62,1,176,0,0
Lonoke,39 - Magness Twp,Auditor of State,,Rep,Auditor Andrea Lea,549,172,3,374,0,0
Lonoke,40 - Oak Grove Twp,Auditor of State,,Rep,Auditor Andrea Lea,1138,359,11,768,0,0
Lonoke,41 - Pettus Twp,Auditor of State,,Rep,Auditor Andrea Lea,29,19,0,10,0,0
Lonoke,42 - Prairie Twp.,Auditor of State,,Rep,Auditor Andrea Lea,138,73,0,65,0,0
Lonoke,43 - Pulaski Twp,Auditor of State,,Rep,Auditor Andrea Lea,55,35,0,20,0,0
Lonoke,44 - Richwood Twp,Auditor of State,,Rep,Auditor Andrea Lea,22,8,0,14,0,0
Lonoke,45 - Totten Twp.,Auditor of State,,Rep,Auditor Andrea Lea,89,33,0,56,0,0
Lonoke,46 - Walls Twp.,Auditor of State,,Rep,Auditor Andrea Lea,13,10,0,3,0,0
Lonoke,47 - Ward City W/1,Auditor of State,,Rep,Auditor Andrea Lea,284,59,5,220,0,0
Lonoke,48 - Ward City W/2,Auditor of State,,Rep,Auditor Andrea Lea,286,80,2,203,0,1
Lonoke,49 - Ward City W/3,Auditor of State,,Rep,Auditor Andrea Lea,379,92,3,284,0,0
Lonoke,50 - Ward Twp,Auditor of State,,Rep,Auditor Andrea Lea,323,70,5,248,0,0
Lonoke,51 - Williams Twp.,Auditor of State,,Rep,Auditor Andrea Lea,155,81,6,68,0,0
Lonoke,53 - Lonoke City W/5,Auditor of State,,Rep,Auditor Andrea Lea,73,11,0,62,0,0
Lonoke,54 - Lonoke City W/6,Auditor of State,,Rep,Auditor Andrea Lea,49,13,0,36,0,0
Lonoke,55 - Lonoke City W/7,Auditor of State,,Rep,Auditor Andrea Lea,143,35,1,107,0,0
Lonoke,56 - Lonoke City W/8,Auditor of State,,Rep,Auditor Andrea Lea,188,37,0,151,0,0
Lonoke,01- Allport City,Auditor of State,,Lib,David E. Dinwiddie,37,16,0,21,0,0
Lonoke,02 - Caroline Twp,Auditor of State,,Lib,David E. Dinwiddie,93,28,0,65,0,0
Lonoke,03 - Austin City,Auditor of State,,Lib,David E. Dinwiddie,140,35,2,102,0,1
Lonoke,04 - Butler Twp,Auditor of State,,Lib,David E. Dinwiddie,91,26,1,64,0,0
Lonoke,05 - Cabot City W/1,Auditor of State,,Lib,David E. Dinwiddie,264,67,7,190,0,0
Lonoke,06 - Cabot City W/2,Auditor of State,,Lib,David E. Dinwiddie,403,88,4,311,0,0
Lonoke,07 - Cabot City W/3,Auditor of State,,Lib,David E. Dinwiddie,301,66,4,231,0,0
Lonoke,08 - Cabot City W/4,Auditor of State,,Lib,David E. Dinwiddie,248,73,1,174,0,0
Lonoke,09 - York Twp,Auditor of State,,Lib,David E. Dinwiddie,81,18,1,62,0,0
Lonoke,10 - Carlisle City Ward 1,Auditor of State,,Lib,David E. Dinwiddie,43,15,0,28,0,0
Lonoke,11 -Carlisle City Ward 2,Auditor of State,,Lib,David E. Dinwiddie,46,12,0,34,0,0
Lonoke,12 - Carlisle City Ward 3,Auditor of State,,Lib,David E. Dinwiddie,32,12,0,20,0,0
Lonoke,13 - Carlisle Twp.,Auditor of State,,Lib,David E. Dinwiddie,10,6,0,4,0,0
Lonoke,14 - Cleveland Twp,Auditor of State,,Lib,David E. Dinwiddie,12,4,0,8,0,0
Lonoke,15 - Dortch Twp,Auditor of State,,Lib,David E. Dinwiddie,10,5,1,4,0,0
Lonoke,16 - Eagle Twp,Auditor of State,,Lib,David E. Dinwiddie,67,23,1,43,0,0
Lonoke,17 - England City Ward 1,Auditor of State,,Lib,David E. Dinwiddie,30,11,0,19,0,0
Lonoke,18 - England City Ward 2,Auditor of State,,Lib,David E. Dinwiddie,32,14,0,18,0,0
Lonoke,19- England City Ward 3,Auditor of State,,Lib,David E. Dinwiddie,101,47,0,54,0,0
Lonoke,20 - England City Ward 4,Auditor of State,,Lib,David E. Dinwiddie,33,16,0,17,0,0
Lonoke,21 - Fletcher Twp,Auditor of State,,Lib,David E. Dinwiddie,3,1,0,2,0,0
Lonoke,22 - Furlow Twp,Auditor of State,,Lib,David E. Dinwiddie,75,23,1,51,0,0
Lonoke,23 - Goodrum Twp,Auditor of State,,Lib,David E. Dinwiddie,115,45,0,70,0,0
Lonoke,24 - Gray Twp,Auditor of State,,Lib,David E. Dinwiddie,199,94,0,105,0,0
Lonoke,25 - Gumwood Twp,Auditor of State,,Lib,David E. Dinwiddie,6,4,0,2,0,0
Lonoke,26 - Hamilton Twp,Auditor of State,,Lib,David E. Dinwiddie,3,3,0,0,0,0
Lonoke,27 - Crooked Creek Twp,Auditor of State,,Lib,David E. Dinwiddie,7,2,1,4,0,0
Lonoke,28 - Humnoke City,Auditor of State,,Lib,David E. Dinwiddie,10,6,0,4,0,0
Lonoke,29 - Indian Bayou Twp,Auditor of State,,Lib,David E. Dinwiddie,4,1,0,3,0,0
Lonoke,30 - Coy City,Auditor of State,,Lib,David E. Dinwiddie,3,3,0,0,0,0
Lonoke,31 - Isbell Twp,Auditor of State,,Lib,David E. Dinwiddie,2,1,0,1,0,0
Lonoke,32 - Lafayette Twp,Auditor of State,,Lib,David E. Dinwiddie,3,3,0,0,0,0
Lonoke,33 - Keo City,Auditor of State,,Lib,David E. Dinwiddie,21,16,1,4,0,0
Lonoke,34 - Lonoke City W/1,Auditor of State,,Lib,David E. Dinwiddie,57,12,2,43,0,0
Lonoke,35 - Lonoke City W/2,Auditor of State,,Lib,David E. Dinwiddie,24,4,0,20,0,0
Lonoke,36 - Lonoke City W/3,Auditor of State,,Lib,David E. Dinwiddie,52,22,1,29,0,0
Lonoke,37 - Lonoke City W/4,Auditor of State,,Lib,David E. Dinwiddie,39,11,1,27,0,0
Lonoke,38 - Lonoke Twp,Auditor of State,,Lib,David E. Dinwiddie,57,16,0,41,0,0
Lonoke,39 - Magness Twp,Auditor of State,,Lib,David E. Dinwiddie,111,44,3,64,0,0
Lonoke,40 - Oak Grove Twp,Auditor of State,,Lib,David E. Dinwiddie,197,60,2,135,0,0
Lonoke,41 - Pettus Twp,Auditor of State,,Lib,David E. Dinwiddie,8,2,0,6,0,0
Lonoke,42 - Prairie Twp.,Auditor of State,,Lib,David E. Dinwiddie,11,8,0,3,0,0
Lonoke,43 - Pulaski Twp,Auditor of State,,Lib,David E. Dinwiddie,94,78,1,15,0,0
Lonoke,44 - Richwood Twp,Auditor of State,,Lib,David E. Dinwiddie,8,6,0,2,0,0
Lonoke,45 - Totten Twp.,Auditor of State,,Lib,David E. Dinwiddie,14,6,0,8,0,0
Lonoke,46 - Walls Twp.,Auditor of State,,Lib,David E. Dinwiddie,5,3,0,2,0,0
Lonoke,47 - Ward City W/1,Auditor of State,,Lib,David E. Dinwiddie,52,15,1,36,0,0
Lonoke,48 - Ward City W/2,Auditor of State,,Lib,David E. Dinwiddie,60,13,1,46,0,0
Lonoke,49 - Ward City W/3,Auditor of State,,Lib,David E. Dinwiddie,85,22,1,62,0,0
Lonoke,50 - Ward Twp,Auditor of State,,Lib,David E. Dinwiddie,51,8,0,43,0,0
Lonoke,51 - Williams Twp.,Auditor of State,,Lib,David E. Dinwiddie,66,28,0,38,0,0
Lonoke,53 - Lonoke City W/5,Auditor of State,,Lib,David E. Dinwiddie,79,22,3,54,0,0
Lonoke,54 - Lonoke City W/6,Auditor of State,,Lib,David E. Dinwiddie,73,22,1,50,0,0
Lonoke,55 - Lonoke City W/7,Auditor of State,,Lib,David E. Dinwiddie,46,10,2,34,0,0
Lonoke,56 - Lonoke City W/8,Auditor of State,,Lib,David E. Dinwiddie,52,8,0,44,0,0
Lonoke,01- Allport City,Commissioner of State Lands,,Dem,Larry Williams,49,25,0,24,0,0
Lonoke,02 - Caroline Twp,Commissioner of State Lands,,Dem,Larry Williams,108,28,0,80,0,0
Lonoke,03 - Austin City,Commissioner of State Lands,,Dem,Larry Williams,177,44,3,129,0,1
Lonoke,04 - Butler Twp,Commissioner of State Lands,,Dem,Larry Williams,117,31,2,84,0,0
Lonoke,05 - Cabot City W/1,Commissioner of State Lands,,Dem,Larry Williams,295,69,5,221,0,0
Lonoke,06 - Cabot City W/2,Commissioner of State Lands,,Dem,Larry Williams,466,101,9,356,0,0
Lonoke,07 - Cabot City W/3,Commissioner of State Lands,,Dem,Larry Williams,376,65,3,308,0,0
Lonoke,08 - Cabot City W/4,Commissioner of State Lands,,Dem,Larry Williams,284,81,4,199,0,0
Lonoke,09 - York Twp,Commissioner of State Lands,,Dem,Larry Williams,98,19,1,78,0,0
Lonoke,10 - Carlisle City Ward 1,Commissioner of State Lands,,Dem,Larry Williams,82,31,1,50,0,0
Lonoke,11 -Carlisle City Ward 2,Commissioner of State Lands,,Dem,Larry Williams,68,15,0,53,0,0
Lonoke,12 - Carlisle City Ward 3,Commissioner of State Lands,,Dem,Larry Williams,54,21,0,33,0,0
Lonoke,13 - Carlisle Twp.,Commissioner of State Lands,,Dem,Larry Williams,11,6,0,5,0,0
Lonoke,14 - Cleveland Twp,Commissioner of State Lands,,Dem,Larry Williams,17,6,0,11,0,0
Lonoke,15 - Dortch Twp,Commissioner of State Lands,,Dem,Larry Williams,15,6,3,6,0,0
Lonoke,16 - Eagle Twp,Commissioner of State Lands,,Dem,Larry Williams,83,26,1,56,0,0
Lonoke,17 - England City Ward 1,Commissioner of State Lands,,Dem,Larry Williams,76,25,0,51,0,0
Lonoke,18 - England City Ward 2,Commissioner of State Lands,,Dem,Larry Williams,58,20,0,38,0,0
Lonoke,19- England City Ward 3,Commissioner of State Lands,,Dem,Larry Williams,138,68,0,70,0,0
Lonoke,20 - England City Ward 4,Commissioner of State Lands,,Dem,Larry Williams,52,20,0,32,0,0
Lonoke,21 - Fletcher Twp,Commissioner of State Lands,,Dem,Larry Williams,5,2,0,3,0,0
Lonoke,22 - Furlow Twp,Commissioner of State Lands,,Dem,Larry Williams,100,27,1,72,0,0
Lonoke,23 - Goodrum Twp,Commissioner of State Lands,,Dem,Larry Williams,140,55,0,85,0,0
Lonoke,24 - Gray Twp,Commissioner of State Lands,,Dem,Larry Williams,266,118,0,148,0,0
Lonoke,25 - Gumwood Twp,Commissioner of State Lands,,Dem,Larry Williams,19,11,0,8,0,0
Lonoke,26 - Hamilton Twp,Commissioner of State Lands,,Dem,Larry Williams,4,3,0,1,0,0
Lonoke,27 - Crooked Creek Twp,Commissioner of State Lands,,Dem,Larry Williams,6,2,1,3,0,0
Lonoke,28 - Humnoke City,Commissioner of State Lands,,Dem,Larry Williams,13,9,0,4,0,0
Lonoke,29 - Indian Bayou Twp,Commissioner of State Lands,,Dem,Larry Williams,8,2,0,6,0,0
Lonoke,30 - Coy City,Commissioner of State Lands,,Dem,Larry Williams,5,4,0,1,0,0
Lonoke,31 - Isbell Twp,Commissioner of State Lands,,Dem,Larry Williams,6,3,0,3,0,0
Lonoke,32 - Lafayette Twp,Commissioner of State Lands,,Dem,Larry Williams,3,3,0,0,0,0
Lonoke,33 - Keo City,Commissioner of State Lands,,Dem,Larry Williams,30,22,1,7,0,0
Lonoke,34 - Lonoke City W/1,Commissioner of State Lands,,Dem,Larry Williams,71,20,0,51,0,0
Lonoke,35 - Lonoke City W/2,Commissioner of State Lands,,Dem,Larry Williams,37,4,0,33,0,0
Lonoke,36 - Lonoke City W/3,Commissioner of State Lands,,Dem,Larry Williams,68,28,1,39,0,0
Lonoke,37 - Lonoke City W/4,Commissioner of State Lands,,Dem,Larry Williams,61,13,2,46,0,0
Lonoke,38 - Lonoke Twp,Commissioner of State Lands,,Dem,Larry Williams,82,19,0,63,0,0
Lonoke,39 - Magness Twp,Commissioner of State Lands,,Dem,Larry Williams,144,41,4,99,0,0
Lonoke,40 - Oak Grove Twp,Commissioner of State Lands,,Dem,Larry Williams,241,70,3,168,0,0
Lonoke,41 - Pettus Twp,Commissioner of State Lands,,Dem,Larry Williams,12,4,0,8,0,0
Lonoke,42 - Prairie Twp.,Commissioner of State Lands,,Dem,Larry Williams,23,16,0,7,0,0
Lonoke,43 - Pulaski Twp,Commissioner of State Lands,,Dem,Larry Williams,118,96,1,21,0,0
Lonoke,44 - Richwood Twp,Commissioner of State Lands,,Dem,Larry Williams,12,8,0,4,0,0
Lonoke,45 - Totten Twp.,Commissioner of State Lands,,Dem,Larry Williams,14,7,0,7,0,0
Lonoke,46 - Walls Twp.,Commissioner of State Lands,,Dem,Larry Williams,8,4,0,4,0,0
Lonoke,47 - Ward City W/1,Commissioner of State Lands,,Dem,Larry Williams,73,17,2,54,0,0
Lonoke,48 - Ward City W/2,Commissioner of State Lands,,Dem,Larry Williams,77,18,2,57,0,0
Lonoke,49 - Ward City W/3,Commissioner of State Lands,,Dem,Larry Williams,99,29,0,70,0,0
Lonoke,50 - Ward Twp,Commissioner of State Lands,,Dem,Larry Williams,63,8,0,55,0,0
Lonoke,51 - Williams Twp.,Commissioner of State Lands,,Dem,Larry Williams,81,35,1,45,0,0
Lonoke,53 - Lonoke City W/5,Commissioner of State Lands,,Dem,Larry Williams,107,26,3,78,0,0
Lonoke,54 - Lonoke City W/6,Commissioner of State Lands,,Dem,Larry Williams,102,27,2,73,0,0
Lonoke,55 - Lonoke City W/7,Commissioner of State Lands,,Dem,Larry Williams,73,14,2,57,0,0
Lonoke,56 - Lonoke City W/8,Commissioner of State Lands,,Dem,Larry Williams,74,9,0,65,0,0
Lonoke,01- Allport City,Commissioner of State Lands,,Lib,T.J. Campbell,1,1,0,0,0,0
Lonoke,02 - Caroline Twp,Commissioner of State Lands,,Lib,T.J. Campbell,18,8,0,10,0,0
Lonoke,03 - Austin City,Commissioner of State Lands,,Lib,T.J. Campbell,29,7,0,22,0,0
Lonoke,04 - Butler Twp,Commissioner of State Lands,,Lib,T.J. Campbell,21,7,0,13,0,1
Lonoke,05 - Cabot City W/1,Commissioner of State Lands,,Lib,T.J. Campbell,58,19,2,37,0,0
Lonoke,06 - Cabot City W/2,Commissioner of State Lands,,Lib,T.J. Campbell,84,26,0,58,0,0
Lonoke,07 - Cabot City W/3,Commissioner of State Lands,,Lib,T.J. Campbell,74,27,0,47,0,0
Lonoke,08 - Cabot City W/4,Commissioner of State Lands,,Lib,T.J. Campbell,60,15,0,45,0,0
Lonoke,09 - York Twp,Commissioner of State Lands,,Lib,T.J. Campbell,12,3,0,9,0,0
Lonoke,10 - Carlisle City Ward 1,Commissioner of State Lands,,Lib,T.J. Campbell,7,1,0,6,0,0
Lonoke,11 -Carlisle City Ward 2,Commissioner of State Lands,,Lib,T.J. Campbell,3,3,0,0,0,0
Lonoke,12 - Carlisle City Ward 3,Commissioner of State Lands,,Lib,T.J. Campbell,5,0,0,5,0,0
Lonoke,13 - Carlisle Twp.,Commissioner of State Lands,,Lib,T.J. Campbell,4,3,0,1,0,0
Lonoke,14 - Cleveland Twp,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0,0
Lonoke,15 - Dortch Twp,Commissioner of State Lands,,Lib,T.J. Campbell,3,2,0,1,0,0
Lonoke,16 - Eagle Twp,Commissioner of State Lands,,Lib,T.J. Campbell,20,9,1,10,0,0
Lonoke,17 - England City Ward 1,Commissioner of State Lands,,Lib,T.J. Campbell,4,4,0,0,0,0
Lonoke,18 - England City Ward 2,Commissioner of State Lands,,Lib,T.J. Campbell,4,0,0,4,0,0
Lonoke,19- England City Ward 3,Commissioner of State Lands,,Lib,T.J. Campbell,8,2,0,6,0,0
Lonoke,20 - England City Ward 4,Commissioner of State Lands,,Lib,T.J. Campbell,4,1,0,3,0,0
Lonoke,21 - Fletcher Twp,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0,0
Lonoke,22 - Furlow Twp,Commissioner of State Lands,,Lib,T.J. Campbell,12,7,0,5,0,0
Lonoke,23 - Goodrum Twp,Commissioner of State Lands,,Lib,T.J. Campbell,16,6,0,10,0,0
Lonoke,24 - Gray Twp,Commissioner of State Lands,,Lib,T.J. Campbell,28,20,0,8,0,0
Lonoke,25 - Gumwood Twp,Commissioner of State Lands,,Lib,T.J. Campbell,2,1,0,1,0,0
Lonoke,26 - Hamilton Twp,Commissioner of State Lands,,Lib,T.J. Campbell,2,2,0,0,0,0
Lonoke,27 - Crooked Creek Twp,Commissioner of State Lands,,Lib,T.J. Campbell,2,0,0,2,0,0
Lonoke,28 - Humnoke City,Commissioner of State Lands,,Lib,T.J. Campbell,3,3,0,0,0,0
Lonoke,29 - Indian Bayou Twp,Commissioner of State Lands,,Lib,T.J. Campbell,0,0,0,0,0,0
Lonoke,30 - Coy City,Commissioner of State Lands,,Lib,T.J. Campbell,1,1,0,0,0,0
Lonoke,31 - Isbell Twp,Commissioner of State Lands,,Lib,T.J. Campbell,0,0,0,0,0,0
Lonoke,32 - Lafayette Twp,Commissioner of State Lands,,Lib,T.J. Campbell,0,0,0,0,0,0
Lonoke,33 - Keo City,Commissioner of State Lands,,Lib,T.J. Campbell,3,2,0,1,0,0
Lonoke,34 - Lonoke City W/1,Commissioner of State Lands,,Lib,T.J. Campbell,7,0,2,5,0,0
Lonoke,35 - Lonoke City W/2,Commissioner of State Lands,,Lib,T.J. Campbell,4,1,0,3,0,0
Lonoke,36 - Lonoke City W/3,Commissioner of State Lands,,Lib,T.J. Campbell,8,1,0,7,0,0
Lonoke,37 - Lonoke City W/4,Commissioner of State Lands,,Lib,T.J. Campbell,7,4,0,3,0,0
Lonoke,38 - Lonoke Twp,Commissioner of State Lands,,Lib,T.J. Campbell,6,2,0,4,0,0
Lonoke,39 - Magness Twp,Commissioner of State Lands,,Lib,T.J. Campbell,16,7,1,8,0,0
Lonoke,40 - Oak Grove Twp,Commissioner of State Lands,,Lib,T.J. Campbell,43,20,0,23,0,0
Lonoke,41 - Pettus Twp,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0,0
Lonoke,42 - Prairie Twp.,Commissioner of State Lands,,Lib,T.J. Campbell,5,3,0,2,0,0
Lonoke,43 - Pulaski Twp,Commissioner of State Lands,,Lib,T.J. Campbell,3,2,0,1,0,0
Lonoke,44 - Richwood Twp,Commissioner of State Lands,,Lib,T.J. Campbell,2,1,0,1,0,0
Lonoke,45 - Totten Twp.,Commissioner of State Lands,,Lib,T.J. Campbell,3,0,0,3,0,0
Lonoke,46 - Walls Twp.,Commissioner of State Lands,,Lib,T.J. Campbell,1,1,0,0,0,0
Lonoke,47 - Ward City W/1,Commissioner of State Lands,,Lib,T.J. Campbell,16,4,0,12,0,0
Lonoke,48 - Ward City W/2,Commissioner of State Lands,,Lib,T.J. Campbell,15,2,0,13,0,0
